Country,Round,SSID,NameofLocation,Survey_Date,LatitudeY,LongitudeX,ADM1_NAME,ADM2_NAME,ADM3_NAME,11b2 Sex of Enumerator,11i1 Accessibility to site,11j1 Estimated area of camp (meters squared),12a1 Is there any registration activity,12b1 Is there a Site Management Committee (SMC) at the site?,12b2 Is the site management committee (SMC) made up from the,12c1 Is there a Site Management Agency (SMA) at the site?,12c2 Type of SMA,12c3 Name of SMA,12m1 Is there a service provider contact list?,12n1 Is WASH support being provided at the site ?,12o1 Is HEALTH support being provided at the site,12p1 Is SHELTER/NFI support provided at the site ?,12q1 Is FOOD support provided at the site ?,12r1 Is PROTECTION support provided at the site ?,12s1 Is EDUCATION support provided at the site ?,12t1 Is LIVELIHOOD support being provided at the site?,13a1 Site Classification,13b1 Site Type,13c1 What is the most common type of shelter,13d1 Ownership of land of site,14a1 Site start/open date (DDMMYYYY),14c1 Closing Date (DDMMYYYY),15b1 Place of Origin of the largest IDP group in camp (Admin,15b2 Place of Origin of the largest IDP group in camp (Admin,15b3 Place of Origin of the largest IDP group in camp (Admin,101a2 Is there security on-site/settlement areas,101b1 Who provides main security in the site,101c1 Number of children friendly spaces,101e1 Are security incidents reported in the site,101f1 Do the majority of people have identification card or o,101s1 Is there adequate lighting in the majority of communal,102g1 Most common type of security incidents reported occurri,102h1 Most common type of GBV incidents reported occurring in,102h4 Are traditional harmful practices occurring in the site,102i1 Most common type of child protection incidents reported,102i4 Most reported problem in receiving support,102j2 Reporting/referral mechanism for GBV survivors,102n1 Relationship amongst IDPs,102o1 Relationship between IDPs and host community,103a1 Do men feel unsafe in site,103a2 Do children feel unsafe in site,103a3 Do women feel unsafe at the site,111a1 Where do residents mostly get their information from?,111c1 What is the main topic on which the community is reques,113a1 Travel abroad opportunities are being discussed/adverti,"113a2 If YES, with which?",21a1 Total Number of IDP Families/HHs,21b1 Total Number of IDP Individuals,21b2 Total number of IDP Male Individuals,21b3 Total Number of IDP Female Individuals,21c1 Number of Males by age: <1 year,21c2 Number of Males by age: 1-5 years,21c3 Number of Males by age: 6-17 years,21c4 Number of Males by age: 18-59 years,21c5 Number of Males by age: >60 years,21d1 Number of Females by age: <1 year,21d2 Number of Females by age: 1-5 years,21d3 Number of Females by age: 6-17 years,21d4 Number of Females by age: 18-59 years,21d5 Number of Females by age: >60 years,22c1 Number of pregnant women,22d1 Number of breastfeeding mothers,22f1 Number of Persons with Chronic Diseases or Serious Medic,22g1 Number of persons with Physical Disabilities,22h1 Number of persons with Mental Disabilities,22i2 Number of Unaccompanied children,22i4 Number of Orphaned Children,22n1 Number of single female-headed households,22o1 Number of single male-headed households,22p1 Number of child-headed households,22x1 Number of unaccompanied elderly persons,23b4 Have IDPs previously been displaced,23e1 Area of intended return for largest IDP group,23e7  What is preventing the largest IDP group of returning h,23g1  Estimated % of IDPs sleeping in the site,31a1 Percentage of HH living outside (no shelter),31b1 Percentage of HH living in tents,31d1 Percentage of HH living indoors (solid walls),32c1 Percentage of HH with private living area,37c2 Percentage of HH with mosquito nets,37j1 Most needed type of NFI,37j2 Second most needed type of NFI,37j3 Third most needed type of NFI,38b1 Is there a need for shelter repair materials,"41a1 Location of site's main water source (walking, one-way)",41b1 Main non-drinking water source provided or available,41f1 What is the main drinking water source provided or avail,41g1 Is the drinking water potable ?,"41i5  Have water points (hand-pump, piped, …) been improved?",42a1 Average amount of water available per day and per person,43a1 Complaints about drinking water quality,43e1 What is the problem with water?,44a1 Number of functioning toilets available on-site,44b1 Availability of separate male and female toilets,44j1 Condition of most of the latrines,44n1  Evidence of open defecation?,45b1 Availability of separate male and female bathing areas,46a1 Garbage Disposal Type,46b1 Number of garbage disposals,47g1  Availability of hand-washing station filled in with wat,47g2  Evidence of hand-washing practices?,47g3  Hygiene promotion campaign?,48b1 Do toilets and bathrooms have locks from the inside,"51a1 Is there access to food (distribution, vouchers, trade,",51d1 Most common source for obtaining food,51e1 Is there access to a market near from the site?,52f1 Frequency of food (or cash/vouchers) distribution,61a1 Screening for malnutrition conducted in the area? (ie,61b1 Availability of supplementary feeding for pregnant and l,61c1 Availability of supplementary feeding for children,71b1 What is the most prevalent health problem at the site,71b2 What is the second most prevalent health problem at the,71b3 What is the third most prevalent health problem at the s,72a3 Regular access to medicine,72b1 Location of health facilities/services,72c2 Who provides health facilities/services,81b1 Access to formal/informal education services for childre,82a1 Location of formal/informal education facilities/service,82b1 Distance to nearest education facility,83a1 % of the children at the site attending school,91a1 Occupation/trade of majority of displaced households (co,91c1 Do IDPs have access to land for cultivation?,92h1 Number of HH in the site with a source of income,92i1 Access to income generating activities,93a2 Is there livestock on site
Malawi,1,Zo_159,Nambadwa Church,3/2/2015,-15.44275,35.54709,Southern,Zomba,Mwambo,Female,Yes,10000,Yes,Yes,Yes,No,,,No,No,Yes,No,No,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,Community center,Private,1/13/2015,3/7/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Other,No,Good,Good,No,No,No,Site management,Distribution,No,,48,188,97,91,2,22,28,39,6,4,18,25,34,10,5,30,0,5,1,0,0,8,1,1,16,No,Place of origin,House damaged/destroyed,< 75%,< 50%,None,< 75%,None,<25%,Blankets,Kitchen sets,Mosquito nets,Yes,Off-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,<10 liters,No,None,2,Yes,Good,No,No,Garbage pit,1,None,No,No,No,"Yes, off-site",Cash,Yes,Never,No,No,No,Malaria,None,,No,Off-site (> 3 km),Government,Yes,Off-site,>10Km,< 75%,Farming,Yes,30,Yes,No
Malawi,1,Zo_160,Namiwawa,3/5/2015,-15.46262,35.39143,Southern,Zomba,Chikowi,Female,Yes,10000,Yes,Yes,Yes,No,,,No,No,Yes,Yes,No,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,Community center,Public/Government,1/7/2015,3/9/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,None,No,Good,Good,No,No,No,Site management,Distribution,No,,14,80,27,53,2,5,8,12,0,3,7,24,16,3,0,2,0,0,1,1,1,6,0,0,3,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,<25%,Mosquito nets,Kitchen sets,Blankets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,Yes,None,2,Yes,Good,No,Yes,Garbage pit,1,None,No,No,No,"Yes, off-site",Cash,Yes,Irregular,No,No,No,Malaria,Diarrhea,None,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Other,Yes,10,Yes,No
Malawi,1,Zo_161,Ngundu,3/4/2015,-15.41905,35.57772,Southern,Zomba,Mwambo,Female,Yes,5000,Yes,Yes,Yes,No,,,No,Yes,Yes,Yes,Yes,No,No,No,Spontaneous,Collective Settlement/Centre,School,Private,1/13/2015,3/6/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,No,Good,Good,No,No,No,Site management,Distribution,No,,60,156,70,86,6,28,23,10,3,0,12,24,48,2,10,12,1,0,0,2,2,11,2,1,5,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,<50%,Mosquito nets,Kitchen sets,Blankets,No,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,2,Yes,Good,No,No,No Waste Disposal,0,None,No,Yes,Yes,"Yes, off-site",Distribution,Yes,Once a week,Yes,Yes,Yes,Diarrhea,Malaria,RTI,No,Off-site (> 3 km),Government,Yes,Off-site,<5Km,more than 75%,Farming,Yes,45,Yes,No
Malawi,1,Zo_164,Pemba,3/6/2015,-15.46497,35.47069,Southern,Zomba,Mwambo,Male,Yes,7000,No,Yes,Yes,No,,,Yes,No,No,Yes,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,3/7/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,No,Good,Poor,No,No,Yes,Local leader,Available health services/heath advice,No,,107,316,117,199,1,68,22,23,3,0,103,30,51,15,6,28,0,2,1,0,30,50,5,2,18,Yes,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,<50%,Kitchen sets,Blankets,Mosquito nets,No,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,7,Yes,Good,No,Yes,Garbage pit,1,Yes,No,Yes,No,"Yes, off-site",Distribution,No,Once a week,Yes,No,No,Malaria,RTI,None,No,On-site (< 3 km),NGOs,Yes,On-site,<1Km,more than 75%,Farming,Yes,70,Yes,No
Malawi,1,Zo_167,Repo Village,2/27/2015,-15.49512,35.47529,Southern,Zomba,Mwambo,Male,Yes,20000,Yes,Yes,Yes,No,,,Yes,No,No,No,No,Yes,No,Yes,Spontaneous,Collective Settlement/Centre,Other,Private,1/13/2015,3/7/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Other,No,Excellent,Good,No,No,No,Mobile Phone,Distribution,No,,36,86,31,55,1,7,16,6,1,2,9,10,29,5,3,8,0,1,1,0,12,12,0,0,4,No,Place of origin,House damaged/destroyed,> 75%,more than 75%,None,more than 75%,None,<50%,Blankets,Mosquito nets,Kitchen sets,No,Off-site (>20 minutes),Unprotected Well,Unprotected Well,No,No,<10 liters,Yes,Suspended solids,1,No,Not so good,Yes,No,No Waste Disposal,0,None,No,No,No,"Yes, off-site",Distribution,Yes,Once a week,Yes,No,Yes,Malaria,Bloody diarrhea,RTI,No,Off-site (> 3 km),Other,Yes,Off-site,<2Km,more than 75%,None,Yes,,No,No
Malawi,1,Zo_171,Sekwele School,2/27/2015,-15.52837,35.4063,Southern,Zomba,Chikowi,Female,Yes,8400,Yes,Yes,Yes,No,,,No,Yes,No,No,Yes,No,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,3/6/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,No,Good,Good,No,No,No,Site management,Distribution,No,,422,1002,432.7270931,569.2729069,20.9170208,83.25721315,145.3981958,156.5165884,26.638075,28.06989488,103.6077313,187.2197868,210.6518303,39.72366361,24,67,7,17,0,0,6,208,0,23,41,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,<75%,Other,Bucket,,No,Off-site (<20 minutes),Unprotected Well,Unprotected Well,No,No,>15 liters,Yes,Odor/smell,8,Yes,Good,No,Yes,Garbage pit,1,None,No,No,Yes,"Yes, off-site",Distribution,Yes,Once a week,Yes,No,No,Malaria,Diarrhea,RTI,No,Off-site (> 3 km),Local Clinic,Yes,On-site,<1Km,more than 75%,Daily laborer,Yes,400,Yes,No
Malawi,1,Zo_173,St Peters School,3/2/2015,-15.46682,35.51634,Southern,Zomba,Mwambo,Female,Yes,10000,Yes,Yes,Yes,No,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,3/5/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Other,No,Poor,Excellent,No,No,No,Site management,Distribution,No,,224,1029,413,616,14,57,193,144,5,27,55,316,214,4,13,60,1,8,2,0,0,60,12,0,9,No,Place of origin,House damaged/destroyed,> 75%,None,< 25%,< 75%,None,<25%,Blankets,Kitchen sets,Mosquito nets,Yes,On-site (<20 minutes),Piped water supply,Piped water supply,Yes,Yes,<10 liters,No,None,16,Yes,Good,No,No,Garbage pit,3,Yes,Yes,Yes,No,"Yes, off-site",Distribution,Yes,Once a week,No,No,No,Diarrhea,Malaria,,No,On-site (< 3 km),Government,Yes,On-site,<1Km,more than 75%,Other,Yes,100,Yes,No
Malawi,1,Zo_175,Zaone,3/3/2015,-15.50881,35.45638,Southern,Zomba,Mwambo,Female,Yes,15000,Yes,Yes,Yes,No,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,Community center,Public/Government,1/11/2015,3/8/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Fighting between recipients at distribution points,Yes,Good,Excellent,No,No,No,Local leader,Distribution,No,,12,39,12,27,4,5,2,1,0,0,3,8,12,4,2,8,0,0,1,1,0,4,0,0,4,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,<25%,Blankets,Kitchen sets,Mosquito nets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,10,Yes,Good,No,No,Garbage pit,5,None,No,No,No,"Yes, off-site",Cash,Yes,Once a week,No,No,No,Malaria,Diarrhea,None,No,Off-site (> 3 km),Other,Yes,On-site,<1Km,more than 75%,Other,Yes,10,Yes,No
Malawi,1,Zo_183,Sakalawe,3/6/2015,-15.62082,35.47028,Southern,Zomba,SC Mbiza,Female,Yes,10000,Yes,Yes,Yes,No,,,No,Yes,Yes,Yes,No,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/30/2015,3/12/2015,mwi3,mwi303,mwi30305,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Non-affected groups are given humanitarian assistance,No,Good,Excellent,No,No,No,Local leader,Distribution,No,,69,275,102,173,0,25,62,13,2,2,50,57,56,8,5,10,0,0,2,0,0,25,0,0,10,No,Place of origin,House damaged/destroyed,> 75%,None,< 50%,< 75%,None,<25%,Mosquito nets,Blankets,Kitchen sets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,20,Yes,Good,No,No,Garbage pit,1,None,No,No,No,"Yes, off-site",Cash,Yes,Irregular,No,No,No,Diarrhea,Malaria,RTI,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Other,Yes,59,Yes,No
Malawi,1,Zo_185,Kathebwe,3/3/2015,-15.479761,35.638094,Southern,Zomba,Mwambo,Female,Yes,4200,Yes,Yes,Yes,No,,,No,Yes,No,Yes,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,3/13/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,None,Yes,Good,Good,No,No,No,Site management,Distribution,No,,141,722,245,477,32,31,119,61,2,12,37,230,184,14,3,53,17,1,0,0,11,38,1,0,14,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,More than 75%,Other,Kitchen sets,None,No,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,4,Yes,Good,No,Yes,Garbage pit,1,None,No,Yes,No,"Yes, off-site",Cash,No,Irregular,Yes,No,No,Malaria,Bloody diarrhea,RTI,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Farming,Yes,110,Yes,Yes
Malawi,1,Zo_189,Lihoma,3/3/2015,-15.52547,35.54685,Southern,Zomba,Mwambo,Female,Yes,5000,Yes,Yes,Yes,No,,,No,Yes,Yes,No,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,Community center,Private,1/11/2015,3/5/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Other,Yes,Good,Good,No,No,No,Site management,Distribution,No,,77,432,189,243,4,31,102,42,10,2,36,120,70,15,6,20,0,2,1,0,0,21,2,0,25,No,Place of origin,Lack of food,< 75%,< 25%,None,< 75%,None,<25%,Blankets,Mosquito nets,Kitchen sets,Yes,Off-site (<20 minutes),Other,Other,Yes,Yes,>15 liters,No,None,1,No,Good,No,No,Garbage pit,1,None,No,No,No,"Yes, off-site",Cash,Yes,Irregular,No,No,No,Diarrhea,Malaria,,No,Off-site (> 3 km),Government,Yes,Off-site,<10Km,more than 75%,Other,Yes,52,Yes,No
Malawi,1,Zo_190,Thofa camp,2/27/2015,-15.35528,35.46336,Southern,Zomba,Kuntumanji,Female,Yes,1750,Yes,Yes,Yes,Yes,Individual/Private,Emmanuel International,Yes,Yes,Yes,Yes,Yes,No,No,No,Spontaneous,Collective Settlement/Centre,Community center,Private,1/13/2015,3/11/2015,mwi3,mwi303,mwi30302,Yes,Community leaders,0,No,No,No lighting,Unknown,None,None,None,Other,No,Poor,Excellent,No,No,Yes,Site management,Distribution,No,,379,1896,724,1172,20,122,170,362,50,34,248,325,425,140,70,48,10,27,5,500,2,50,35,2,190,No,Place of origin,House damaged/destroyed,< 75%,< 25%,None,< 50%,None,<25%,Kitchen sets,Blankets,None,Yes,Off-site (<20 minutes),Unprotected Well,Unprotected Well,Yes,No,<10 liters,No,None,2,Yes,Good,No,No,Garbage pit,1,None,No,No,No,"Yes, off-site",Cash,Yes,Never,No,No,No,Diarrhea,Malaria,None,No,Off-site (> 3 km),Government,Yes,Off-site,<10Km,< 75%,Farming,Yes,189,Yes,No
Malawi,1,Zo_194,Mbilima camp,3/2/2015,-15.44188,35.53685,Southern,Zomba,Mwambo,Male,Yes,70,Yes,Yes,Yes,No,,,Yes,Yes,No,No,Yes,Yes,No,No,Spontaneous,Collective Settlement/Centre,Other,Private,1/13/2015,3/6/2015,mwi3,mwi303,mwi30302,Yes,Other,1,No,No,No lighting,Unknown,None,None,None,Other,No,Excellent,Good,No,Unknown,Unknown,Mobile Phone,Distribution,No,,65,224,104,120,3,35,30,32,4,4,32,44,33,7,7,20,0,6,0,0,19,18,7,0,11,Yes,Place of origin,House damaged/destroyed,> 75%,more than 75%,None,Unknown,Unknown,Unknown,Mosquito nets,Other,Kitchen sets,Yes,Off-site (<20 minutes),Protected Well,Protected Well,Yes,No,10-15 liters,No,None,1,No,Not so good,No,No,No Waste Disposal,0,None,No,Yes,No,"Yes, off-site",Distribution,No,Once a week,Yes,No,No,Malaria,Diarrhea,Other: Specify,Yes,Off-site (> 3 km),Government,No,Off-site,<5Km,< 75%,Daily laborer,Yes,50,Yes,No
Malawi,1,Zo_195,Chilipaine,3/3/2015,-15.4634,35.64171,Southern,Zomba,Mwambo,Female,Yes,375,Yes,Yes,Yes,No,,,No,No,Yes,No,Yes,No,Yes,No,Spontaneous,Collective Settlement/Centre,Other,Public/Government,1/13/2015,3/13/2015,mwi3,mwi303,mwi30302,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,None,Yes,Excellent,Excellent,No,No,No,Local leader,Available health services/heath advice,No,,78,565,226,339,28,65,90,36,7,30,41,157,107,4,4,22,11,3,0,0,17,42,1,0,11,Yes,Place of origin,House damaged/destroyed,> 75%,< 75%,None,< 25%,None,None,Blankets,Kitchen sets,Mosquito nets,Yes,Off-site (<20 minutes),Protected Well,Protected Well,Yes,Yes,>15 liters,No,None,1,No,Not so good,No,No,Garbage pit,1,None,No,Yes,No,"Yes, off-site",Cash,No,Irregular,Yes,No,No,Malaria,Diarrhea,RTI,Yes,Off-site (> 3 km),Other,Yes,Off-site,<5Km,more than 75%,Daily laborer,Yes,78,Yes,No
Malawi,1,Zo_196,Namisonga CDSS,3/5/2015,-15.46064,35.40213,Southern,Zomba,Mwambo,Male,Yes,3000,Yes,Yes,Yes,No,,,No,No,No,No,Yes,No,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/8/2015,3/8/2015,mwi3,mwi303,mwi30302,No,None,0,No,Yes,No lighting,Unknown,None,None,None,Other,Yes,Excellent,Good,No,No,No,Local leader,Distribution,No,,18,80,35,45,2,2,22,7,2,1,8,17,14,5,0,17,0,0,0,0,3,7,1,0,7,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,None,Blankets,Kitchen sets,Bucket,No,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,10-15 liters,No,None,2,Yes,Not so good,No,No,No Waste Disposal,0,None,No,No,No,"Yes, off-site",Cash,No,Irregular,No,No,No,Malaria,Diarrhea,None,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Other,Yes,8,Yes,Yes
Malawi,1,Zo_201,Makungulu camp,3/14/2015,-15.202,35.36982,Southern,Zomba,Malemia TA,Male,Yes,5000,Yes,Yes,Yes,No,,,Yes,No,No,Yes,Yes,No,No,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,3/18/2015,mwi3,mwi303,mwi30307,No,None,0,No,Yes,No lighting,Theft,None,None,None,Other,Yes,Poor,Excellent,No,No,No,Local leader,Distribution,No,,32,83,36,47,1,6,5,24,0,3,9,2,28,5,2,5,0,0,0,0,1,8,0,0,6,No,Place of origin,House damaged/destroyed,> 75%,None,< 50%,more than 75%,None,None,Blankets,Kitchen sets,Other,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,No,>15 liters,No,None,4,Yes,Good,No,No,No Waste Disposal,1,None,No,No,Yes,"Yes, off-site",Other,No,Irregular,No,No,No,Malaria,RTI,Diarrhea,Yes,Off-site (> 3 km),Local Clinic,Yes,On-site,<1Km,more than 75%,Farming,Yes,26,Yes,No
Malawi,1,Bl_102,Chimwankhunda,3/4/2015,-15.8263,35.0107,Southern,Blantyre,Soche West Ward,Male,Yes,5000,Yes,No,,No,,,No,No,No,No,No,No,No,No,Pre Identified Site (Evacuation Site),Camp,Tent,Public/Government,1/13/2015,3/9/2015,mwi3,mwi305,mwi30501,No,Other,0,Yes,Yes,No lighting,Unknown,None,None,Others,Other,Yes,Excellent,Good,Yes,Yes,Yes,Radio / News,Distribution,No,,64,139,54,85,1,20,22,10,1,0,13,38,33,1,3,5,0,1,0,0,0,0,0,0,2,No,Place of origin,House damaged/destroyed,> 75%,None,< 75%,None,None,None,Mosquito nets,Blankets,Plastic sheeting,Yes,On-site (<20 minutes),Tankers,Tankers,Yes,No,>15 liters,No,None,6,Yes,Good,No,Yes,Garbage pit,1,None,No,No,No,"Yes, on-site",Cash,Yes,Irregular,No,No,No,Malaria,Diarrhea,None,Yes,Off-site (< 3 km),Government,Yes,Off-site,<1Km,more than 75%,Daily laborer,No,30,Yes,No
Malawi,1,Bl_105,Bangwe CCAP,2/28/2015,-15.834,35.087,Southern,Blantyre,Namiyango Ward,Male,Yes,30000,No,Yes,Yes,No,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,3/9/2015,mwi3,mwi305,mwi30507,Yes,Self organized,1,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,No,Excellent,Excellent,No,No,No,Radio / News,Available health services/heath advice,No,,53,135,44,91,3,7,11,23,0,3,13,20,50,5,1,11,3,5,0,0,10,20,5,10,5,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,None,Plastic sheeting,Blankets,Mosquito nets,No,On-site (<20 minutes),Protected Well,Piped water supply,Yes,Yes,>15 liters,No,None,2,Yes,Good,No,No,Garbage pit,2,Yes but no soap/water inside,Yes,Yes,No,"Yes, on-site",Cash,Yes,Irregular,No,Yes,Yes,Malaria,Diarrhea,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Petty trade,No,,No,No
Malawi,1,Bl_106,Makalanga,3/2/2015,-15.7395,35.0926,Southern,Blantyre,Mapanga Ward,Male,Yes,30000,No,No,,No,,,No,No,No,No,No,No,No,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/12/2015,3/4/2015,mwi3,mwi305,mwi30507,Yes,Other,1,No,Yes,No lighting,Unknown,None,None,None,Fighting between recipients at distribution points,Yes,Excellent,Excellent,No,No,No,Local leader,Available health services/heath advice,No,,2,9,3,6,1,0,2,0,0,0,2,2,2,0,0,2,0,0,0,0,0,2,0,0,0,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,more than 75%,More than 75%,Kitchen sets,Blankets,None,No,Off-site (<20 minutes),Protected Well,Hand pumps,No,Yes,>15 liters,Yes,Other,32,Yes,Good,No,No,Garbage pit,3,None,No,Yes,No,"Yes, on-site",Distribution,No,Irregular,No,No,No,Malaria,Diarrhea,None,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,No,2,Yes,No
Malawi,1,Bl_112,Seyama primary school,2/28/2015,-15.8658,35.1076,Southern,Blantyre,Machinjili TA,Male,Yes,50000,Yes,Yes,Yes,No,,,No,No,No,Yes,No,No,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/12/2015,3/9/2015,mwi3,mwi305,mwi30507,Yes,Other,1,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,Yes,Excellent,Excellent,No,No,No,Local leader,Available health services/heath advice,No,,49,259,113,146,0,23,53,37,0,3,20,67,39,17,0,3,0,0,0,0,0,23,0,0,17,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,None,Plastic sheeting,Blankets,Mosquito nets,No,Off-site (>20 minutes),Unprotected Well,Hand pumps,Yes,No,>15 liters,No,Taste,12,Yes,Good,No,No Answer,Garbage pit,3,None,No,No,No,"Yes, on-site",Cash,No,Irregular,No,No,No,Malaria,Diarrhea,None,Yes,Off-site (< 3 km),Government,Yes,On-site,<1Km,more than 75%,Petty trade,No,,No,No
Malawi,1,Bl_119,Nacholi Youth Organisation,3/4/2015,-15.8285,34.9804,Southern,Blantyre,Nancholi Ward,Male,Yes,12000,No,No,,No,,,No,No,No,No,No,No,No,No,Spontaneous,Collective Settlement/Centre,Communal house,Private,1/12/2015,3/7/2015,mwi3,mwi305,mwi30508,Yes,Other,0,No,Yes,No lighting,Unknown,None,None,None,Other,Yes,Excellent,Excellent,No,No,No,Radio / News,Available health services/heath advice,No,,2,13,4,9,0,0,2,1,1,0,4,1,4,0,0,1,0,0,0,0,0,0,0,0,1,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,more than 75%,None,Blankets,Plastic sheeting,Kitchen sets,No,Off-site (<20 minutes),Piped water supply,Piped water supply,Yes,Yes,>15 liters,No,None,2,Yes,Good,No,No,Other,0,None,No,Yes,No,"Yes, on-site",Cash,Yes,Irregular,No,No,No,Malaria,Diarrhea,None,Yes,Off-site (> 3 km),Government,Yes,Off-site,<2Km,more than 75%,Petty trade,No,2,Yes,No
Malawi,1,Bl_123,Nanthipwiri Coffee Estate,3/11/2015,-15.906183,35.058168,Southern,Blantyre,Kapeni TA,Male,Yes,2500,No,Yes,Yes,No,,,No,No,No,No,No,Yes,No,No,Spontaneous,Collective Settlement/Centre,Empty building,Public/Government,1/13/2015,3/15/2015,mwi3,mwi305,mwi30501,Yes,Other,0,No,Yes,No lighting,Unknown,None,None,Others,Other,Yes,Good,Poor,No,Yes,Yes,Local leader,Distribution,No,,9,35,18,17,2,3,3,10,0,2,1,2,12,0,1,2,0,1,0,0,1,3,0,0,0,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,< 75%,<50%,Mosquito nets,Kitchen sets,Bucket,No,Off-site (>20 minutes),Lake/dam,Hand pumps,No,No,>15 liters,Yes,Suspended solids,1,Yes,Good,No,No,Garbage pit,0,None,No,No,No,"Yes, on-site",Cash,No,Irregular,No,No,No,Diarrhea,Malaria,None,Yes,Off-site (< 3 km),Government,Yes,Off-site,<5Km,more than 75%,Daily laborer,No,10,Yes,No
