round,country,survey_date,site_id,site_name,site_region,site_provence,site_district,site_latitude,site_longitude,site_location,site_class,site_type,site_shelter,smc_exist,smc_community,sma_exist,sma_name,sma_type,site_status,shelter_rem,site_electricty,water_operational,n_female,n_male,n_family,n_infants,n_infants_male,n_infants_female,n_child,n_child_male,n_child_female,n_youth,n_youth_male,n_youth_female,n_adult_male,n_adult_female,n_elder_male,n_elder_female,n_total,n_pregnant,n_lactating,n_physical_dis,n_mental_dis,n_chronic_ill,n_hoh_child,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,idp_leaving,return_area,origin_region,origin_province,origin_district,per_hh_outside,per_hh_tents,per_hh_makeshift,per_hh_indoors,water_location,n_latrine,latrine_gender,bathing_gender,food_freq,food_sup_lac,food_sup_child,food_source,health_issue,health_issue_b,edu_access_i,edu_distance,per_sch,sec_provided,sec_reported,gbv_report,site_lighting,info_main,job_abr,job_farm,job_cattle,job_fishing,job_business
3,Haiti,19/07/17,,CollegeBonPasteur,GrandeAnse,Jeremie,HauteVoldrogue,,,SurlaroutedeL_on,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,HauteVoldrogue,Unknown,Unknown,Unknown,76%-100%,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,19/07/17,811-04-S008,UniversiteProfessionnelledelaGrandAnse,GrandeAnse,Jeremie,BasseVoldrogue,,,SurlarouteNationale#7,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,PrefabStructure,"Yes,Regularly","Yes,NGO,Organization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,BasseVoldrogue,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,19/07/17,811-01-S016,SiteChateau,GrandeAnse,Jeremie,BasseVoldrogue,,,SurlarouteNationale#7,Spontaneous,GroupSites,Makeshift,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,267,237,96,95,45,50,126,59,67,130,61,69,60,70,12,11,504,1,7,3,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,BasseVoldrogue,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,19/07/17,811-01-S003,EgliseVieuxBouc,GrandeAnse,Jeremie,BasseVoldrogue,,,VieuxBouc,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,WoodenBuilding,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,BasseVoldrogue,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,7/7/17,811-09-S039,EcoleChretienne,GrandeAnse,Jeremie,FondRougeDeTorbec,18.65968,-74.14037,Surlaroutedel'aviation,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,Yes,Concrete,Noelectricity,Norunningwater,17,25,15,0,0,0,10,5,5,10,7,3,13,9,0,0,42,1,0,1,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,FondRougeDeTorbec,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,821-02-S001,EcoleNationaleMixtedeZa•_,GrandeAnse,Ansed'Hainault,Boudon,18.44252,-74.46127,Boudon,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Ansed'Hainault,Boudon,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,811-01-S005,EgliseMethodisted'ha•_ti,GrandeAnse,Jeremie,BasseGuinaudee,18.62181,-74.11027,Gebeau,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,BasseGuinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
4,Haiti,8/8/17,811-09-S039,EcoleChretienne,GrandeAnse,Jeremie,FondRougeDeTorbec,18.65968,-74.14037,Nanlundy,Spontaneous,GroupSites,School,No,No,No,Unknown,None,Yes,Concrete,Noelectricity,Norunningwater,18,24,15,0,0,0,9,5,4,12,8,4,11,9,0,1,42,0,1,0,0,0,0,0,0,0,2,2,No,"none,stayhere",GrandeAnse,Jeremie,FondRougeDeTorbec,Unknown,Unknown,Unknown,76%-100%,Off-site(>20minutes),1,No,No,Never,No,No,Market,Skininfections,None,Yes,>10km,>75%,No,No,No,Nolighting,Shelter,No,1%-25%,0%,0%,0%
3,Haiti,20/07/17,821-01-S001,EcoleNationaleChristRoi,GrandeAnse,Ansed'Hainault,Grandoit,18.65968,-74.14037,Grandroit,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Ansed'Hainault,Grandoit,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,811-04-S005,EcoleNotreDameduPerpetuelSecours,GrandeAnse,Jeremie,BasseGuinaudee,18.59518,-74.13805,Latiboliere,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,BasseGuinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,811-04-S001,CollegeAlexandreDumas,GrandeAnse,Jeremie,BasseGuinaudee,19.59404,-74.14079,Latiboliere,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,"Yes,NGO,Organization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,BasseGuinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,8,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,811-07-S003,EcoleNationaleNouvelMarfranc,GrandeAnse,Jeremie,Marfranc/GrandeRi,18.58511,-74.2107,Marfranc,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,Marfranc/GrandeRi,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,811-04-S009,EcolepierreToussaint,GrandeAnse,Jeremie,BasseGuinaudee,18.58193,-74.12164,Sassier,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,BasseGuinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,811-04-S007,PresbytereStJeanBaptiste,GrandeAnse,Jeremie,BasseGuinaudee,18.58472,-74.11932,Sassier,Spontaneous,GroupSites,Presbytery,No,No,No,Unknown,Unknown,No,Concrete,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,BasseGuinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,811-07-S005,Ecolenationaleravineblanche,GrandeAnse,Jeremie,Marfranc/GrandeRi,18.61051,-74.1664,SurlaroutedeMarfranc,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,Marfranc/GrandeRi,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,811-08-S015,CollegeStPierre,GrandeAnse,Jeremie,HauteGuinaudee,18.53649,-74.15698,Surlaroutedepr_vil_,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,HauteGuinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,811-04-S006,EcoleNationaleGebeau,GrandeAnse,Jeremie,BasseGuinaudee,18.62181,-74.11027,SurlarouteNationale#7,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,BasseGuinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,20/07/17,811-01-S001,ChezMBeloEmile,GrandeAnse,Jeremie,HauteGuinaudee,18.15245,-74.56673,Surlarouteprincipaledegatinaud,Spontaneous,GroupSites,PrivateHouse,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Jeremie,HauteGuinaudee,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,21/07/17,821-03-S001,EcoleNationaleGabriel,GrandeAnse,Ansed'Hainault,IletAPierreJoseph,18.46358,-74.43456,Gabriel,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Ansed'Hainault,IletAPierreJoseph,Unknown,Unknown,Unknown,Unknown,Unknown,6,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,21/07/17,821-01-S003,Lyc_eBernardPierreLouis,GrandeAnse,Ansed'Hainault,Grandoit,18.4901,-74.5596,Gaillardmornejack,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Ansed'Hainault,Grandoit,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,21/07/17,821-01-S002,EcoleNotreDamedeLourdes,GrandeAnse,Ansed'Hainault,Grandoit,18.48499,-74.44999,Grandroit,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Ansed'Hainault,Grandoit,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,21/07/17,821-04-S001,ChapelleMandou,GrandeAnse,Ansed'Hainault,Mandou,18.44252,-74.46032,Mandou,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Ansed'Hainault,Mandou,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,21/07/17,821-04-S002,EcoleNationaleMandou,GrandeAnse,Ansed'Hainault,Mandou,18.44467,-74.46102,Mandou,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,"Yes,NationalWaterandSanitationCompany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Ansed'Hainault,Mandou,76%-100%,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,25/07/17,,EcoleNationaledelaHate,GrandeAnse,Dame-Marie,Baliverne,18.58309,-74.36813,Baliverne,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Dame-Marie,Baliverne,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,25/07/17,822-01-S005,MosqueedeDame-Marie,GrandeAnse,Dame-Marie,Desormeau,18.55465,-74.41285,Dame-Marie,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Dame-Marie,Desormeau,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
5,Haiti,4/9/17,811-09-S039,EcoleChretienne,GrandeAnse,Jeremie,FondRougeDeTorbec,18.65968,-74.14037,Nanlundy,Spontaneous,GroupSites,School,No,No,No,0,None,Yes,Concrete,Noelectricity,Norunningwater,18,24,15,1,0,1,8,5,3,12,8,4,11,9,0,1,42,0,1,0,0,2,0,0,0,0,2,2,No,"none,stayhere",GrandeAnse,Jeremie,FondRougeDeTorbec,Unknown,Unknown,Unknown,76%-100%,Off-site(>20minutes),1,No,No,Never,No,No,Market,Skininfections,None,Yes,>10km,>75%,No,No,No,Nolighting,Shelter,No,1%-25%,0%,0%,0%
3,Haiti,25/07/17,822-03-S003,MairiedeDameMarie,GrandeAnse,Dame-Marie,Desormeau,18.65968,-74.14037,Dame-Marie,Spontaneous,GroupSites,CommunalHouse,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Dame-Marie,Desormeau,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,25/07/17,822-04-S001,EglisedeDieudeDameMarie,GrandeAnse,Dame-Marie,PetiteRiviere,18.56329,-74.42249,Dame-Marie,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Dame-Marie,PetiteRiviere,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,25/07/17,822-04-S002,EcoleNationaleBaliverne,GrandeAnse,Dame-Marie,Baliverne,18.57101,-74.38746,Dame-Marie,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Dame-Marie,Baliverne,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,25/07/17,822-04-S003,StepbyStepEcoleclassique,GrandeAnse,Dame-Marie,PetiteRiviere,18.58485,-74.4135,Lay_,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Dame-Marie,PetiteRiviere,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,25/07/17,822-05-S002,Orestescollege,GrandeAnse,Dame-Marie,PetiteRiviere,18.59662,-74.4016,Lesson,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Dame-Marie,PetiteRiviere,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,25/07/17,822-05-S003,EgliseCatholiquedepetiteriviÅ_re,GrandeAnse,Dame-Marie,PetiteRiviere,18.59469,-74.41657,PetiteRiviere,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Dame-Marie,PetiteRiviere,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,25/07/17,822-03-S001,EcoleEvangelique,GrandeAnse,Dame-Marie,Desormeau,18.56114,-74.41953,Surlaroutededamemarie,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Dame-Marie,Desormeau,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,25/07/17,822-04-S002,CentredeSantePetiteRiviere,GrandeAnse,Dame-Marie,PetiteRiviere,18.5615,-74.4192,Tirivye,Spontaneous,GroupSites,CommunityCentre,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,14,23,108,0,0,0,2,2,0,17,10,7,10,6,1,1,38,1,0,1,0,0,0,0,0,0,1,2,Yes,PlaceofOrigin,GrandeAnse,Dame-Marie,PetiteRiviere,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,26/07/17,,LyceeNationaldeMoron,GrandeAnse,Moron,SourcesChaudes,18.53868,-74.27043,Dtoulanj,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,SourcesChaudes,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,26/07/17,814-00-S006,EgliseBaptisteMEBSH,GrandeAnse,Moron,SourcesChaudes,18.55967,-74.2582,Moron,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,SourcesChaudes,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,26/07/17,,CollegeAlbertSaindoux,GrandeAnse,Moron,Anote/Tapion,18.56006,-74.25761,Moron,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,Anote/Tapion,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,26/07/17,,ChapelleNotreDamedeLourdes,GrandeAnse,Moron,Anote/Tapion,18.56086,-74.25722,RueChavenet,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,Anote/Tapion,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
3,Haiti,26/07/17,,MairiedeMoron,GrandeAnse,Moron,SourcesChaudes,18.56088,-74.25756,RueChavenet,Spontaneous,GroupSites,CommunalHouse,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,SourcesChaudes,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
