country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,site_date_open,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,13,11/14/2016,BO,BORNO,BO05,BIU,BO0506,KENKEN,BO_S015,GGSS BIU,INFORMAL,12.1796,10.61525,Spontaneous,Camp,,12/18/2015,Unknown,,Yes,,Public/Government,Tents,Yes,Yes,,,Yes,Local NGO,NIGERIA RED CROSS,7039759242,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BIU,BURATAI,BORNO,DAMBOA,AJIGN (A),363,1842,83,97,180,195,224,419,234,269,503,235,347,582,64,94,158,32,296,2,0,158,3,1,6,7,1,0,12/16/2014,7/8/2016,Yes,BORNO,BIU,BURATAI,Place of origin,Lack of safety,None,<50%,<50%,<25%,<25%,<25%,<25%,<25%,Hygiene kits,Blankets/Mats,Mosquito nets,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),12,Yes,Yes,Yes,Garbage pit,4,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Fever,Cough,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,Farming,108,Yes,Yes,Yes,Yes,Yes,Local Authorities,Friction anmong site residents,Unknown,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Mobile phone,Situation in areas of origin,No,3893
Nigeria,13,11/15/2016,BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,BO_S016,FEDERAL TRAINING CENTER CAMP,FORMAL,13.22433,11.77867,Spontaneous,Collective Settlement/Centre,,03/15/2015,Unknown,,Yes,,Public/Government,Tents,Yes,Yes,,,Yes,Government,"SEMA, NEMA",8029600322,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,KASUGULA,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,4913,28992,495,981,1476,1260,2508,3768,3854,7734,11588,3366,6772,10138,664,1358,2022,485,1776,15,11,2022,13,32,2603,18,33,5,03/15/2016,9/11/2016,No,BORNO,BAMA,KASUGULA,Place of origin,House damaged/destroyed,<25%,<75%,>75%,<25%,<25%,<50%,<25%,>75%,Soap,Blankets/Mats,Bucket/Jerry Can,On-site (<10 mn),<50 %,Yes,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),238,Yes,Yes,Yes,Garbage pit,12,Yes,Yes but no soap/water inside,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Every 2 weeks,Distribution,Yes,Yes,Yes,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,Petty trade,249,No,Yes,No,Yes,No,Military,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,,Site Management,Distribution,No,3948
Nigeria,13,11/18/2016,BO,BORNO,BO16,KONDUGA,BO1601,AUNO / CHABBOL,BO_S017,400 HOUSING ESATE GUBIO,FORMAL,13.07949,11.90411,Spontaneous,Collective Settlement/Centre,,09/15/2015,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,Yes,Government,"NEMA, SEMA",8033208648,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KUKAWA,BAGA,BORNO,NGALA,OLD GAMBORU 'A',2263,10424,557,523,1080,1029,1142,2171,1089,1262,2351,1288,2247,3535,242,1045,1287,350,1500,7,3,1287,280,180,100,258,150,50,                                 05/14/2015,,No,BORNO,KUKAWA,BAGA,Place of origin,Lack of safety,None,<25%,<25%,>75%,None,<25%,<50%,>75%,Bucket/Jerry Can,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),279,Yes,Yes,Yes,Burning,175,No,Yes,Yes,Yes,No,Yes,"Yes, on site",Yes,Every 2 weeks,Distribution,Yes,No,No,No,No,Unknown,Cough,Malaria,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<25%,Petty trade,150,No,No,No,Yes,Yes,Military,Theft,None,Other forms of exploitation (forced labor/forced begging),None,None,2,2,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Safety and Security,No,3915
Nigeria,13,11/22/2016,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S018,FARM CENTRE,FORMAL,13.21455,11.86189,Spontaneous,Collective Settlement/Centre,,8/3/2015,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,Yes,Government,SEMA,7034795366,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,MAFA,MA'AFA,BORNO,JERE,DUSUMAN,2803,13863,206,178,384,717,1262,1979,1932,3773,5705,1561,3427,4988,419,388,807,384,702,12,5,807,76,98,186,150,185,33,8/3/2015,7/11/2016,Yes,BORNO,MAFA,MA'AFA,Place of origin,Lack of safety,<25%,None,<25%,<75%,None,None,<25%,>75%,Kitchen sets,Blankets/Mats,Hygiene kits,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),239,Yes,Yes,Yes,Burning,6,Yes,Yes,Yes,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,Yes,No,No,No,Malaria,Cough,Fever,Yes,Yes,On-site (<3 km),NGO,Yes,Off-site,<1 km,<25%,Daily labourer,1600,Yes,Yes,Yes,Yes,Yes,Military,Friction anmong site residents,Domestic violence,None,None,Fighting between recipients at distribution points,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Site Management,Distribution,No,3996
Nigeria,13,11/16/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S019,CAN CATHOLIC SECRETARIAT,INFORMAL,13.1393,11.7891,Spontaneous,Collective Settlement/Centre,,12/13/2014,Unknown,,Yes,,Public/Government,Community center,No,N/A,,,Yes,Religious entity,N/A,N/A,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,BORNO,GWOZA,PULKA/BOKKO,BORNO,KUKAWA,BAGA,42,220,6,4,10,27,33,60,24,33,57,39,49,88,2,3,5,4,22,0,2,5,0,0,0,6,1,0,,,No,BORNO,GWOZA,PULKA/BOKKO,Place of origin,Lack of safety,None,<50%,None,<50%,None,<75%,<50%,>75%,Kitchen sets,Hygiene kits,Soap,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),9,No,Yes,Yes,Burning,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,No,No,No,Unknown,Fever,Cough,Malaria,No,No,None,None,Yes,Off-site,<10 km,<75%,Farming,38,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,No,3953
Nigeria,13,11/16/2016,BO,BORNO,BO13,JERE,BO1307,MASHAMARI,BO_S020,GONI KACHALLARI PW,FORMAL,13.20834,11.85751,Spontaneous,Camp,,,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,Yes,Government,SEMA,8066774548,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,MAFA,MAFA,BORNO,MAFA,MA'AFA,361,1672,28,34,62,110,122,232,296,326,622,330,351,681,38,37,75,85,130,5,3,75,23,24,110,98,19,6,5/8/2016,2/11/2016,Yes,BORNO,MAFA,MA'AFA,Place of origin,House damaged/destroyed,None,<25%,<25%,<75%,None,None,None,<75%,Blankets/Mats,Kitchen sets,Hygiene kits,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Good (Hygienic),48,Yes,Yes,Yes,Burning,1,No,Yes,Yes,Yes,No,No,"Yes, on site",Yes,Once a week,Distribution,Yes,Yes,Yes,Yes,No,Yes,Malaria,Cough,Fever,Yes,Yes,On-site (<3 km),NGO,Yes,On-site,<1 km,<50%,Daily labourer,200,Yes,Yes,No,Yes,Yes,Military,Friction anmong site residents,None,None,None,Fighting between recipients at distribution points,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Safety and Security,No,4002
Nigeria,13,11/15/2016,BO,BORNO,BO16,KONDUGA,BO1602,DALORI / WANORI,BO_S021,250 HOUSING ESTATE,FORMAL,13.23782,11.76859,Planned,Collective Settlement/Centre,,12/6/2015,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,Yes,Government,"SEMA, NEMA",8029600321,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,KASUGULA,BORNO,GWOZA,GWOZA TOWN GADAMAYO,1711,10095,169,336,505,272,536,808,1183,2350,3533,1418,2822,4240,342,667,1009,238,597,13,6,1009,7,15,1068,5,8,2,12/6/2015,,No,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,House damaged/destroyed,None,<25%,<25%,<25%,None,>75%,<25%,>75%,Blankets/Mats,Kitchen sets,Soap,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),200,Yes,Yes,Yes,Burning,35,No,Yes,No,Yes,Yes,No,"Yes, on site",Yes,Every 2 weeks,Cash,Yes,Yes,Yes,No,No,Unknown,Malaria,Cough,Fever,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,None,170,No,No,No,Yes,No,Military,None,None,None,None,None,0,0,Yes,Unknown,No,No,No,Good,Good,No lighting,No,N/A,,Site Management,Access to services,Yes,3962
Nigeria,13,12/15/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,BO_S024,GARBA BUZU QRT,INFORMAL,13.11182,11.85064,Spontaneous,Collective Settlement/Centre,,12/7/2014,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,No,,,,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,BORNO,MAFA,LOSKURI,BORNO,BAMA,,518,2590,88,92,180,190,230,420,437,447,884,410,626,1036,39,31,70,200,200,100,50,70,0,0,0,100,70,50,12/7/2014,,No,BORNO,MAFA,LOSKURI,Place of origin,Lack of safety,None,<25%,<25%,>75%,None,<75%,<50%,<75%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),6,Yes,Yes,Yes,Burning,3,Yes,Yes but no soap/water inside,Yes,Yes,Yes,No,"Yes, off site",No,Irregular,Cash,Yes,Yes,Yes,No,No,No,Malaria,Malnutrition,Cough,No,Yes,On-site (<3 km),NGO,Yes,Off-site,<1 km,>75%,Daily labourer,400,Yes,Yes,No,Yes,No,Local Authorities,None,None,None,Child physical & emotional abuse,Fighting between recipients at distribution points,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Access to services,Yes,3965
Nigeria,13,1/16/16,BO,BORNO,BO21,MAIDUGURI M. C.,BO2101,BOLORI  I,BO_S025,SABONGARI BUZU CAMP,INFORMAL,13.10925,11.84705,Spontaneous,Collective Settlement/Centre,,5/11/2014,Unknown,,Yes,,Private Building,School,Yes,Yes,,,No,,,,Yes,Yes,Yes,No,Yes,No,Yes,No,No,BORNO,MAFA,LOSKURI,BORNO,KONDUGA,MAIRAMRI / YELERI / BAZAMRI,150,832,36,34,70,67,73,140,132,150,282,178,150,328,7,5,12,30,80,10,2,12,0,1,0,5,4,0,5/11/2014,02/24/16,No,BORNO,MAFA,LOSKURI,Place of origin,Lack of safety,<25%,<75%,<50%,None,None,<25%,<25%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),2,Yes,Yes,Yes,Burning,20,Yes,Yes,Yes,Yes,Yes,Yes,"Yes, off site",No,Irregular,Cash,No,No,No,No,No,Unknown,Malaria,Cough,Malnutrition,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,<5 km,<25%,Daily labourer,80,Yes,Yes,No,Yes,No,Self organized,None,Domestic violence,None,Child physical & emotional abuse,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Safety and Security,No,4001
Nigeria,13,11/18/2016,BO,BORNO,BO02,ASKIRA / UBA,BO0206,LASSA,BO_S027,CENTRAL PRI SCH,INFORMAL,13.26729,10.62398,Spontaneous,Collective Settlement/Centre,,9/10/2013,Unknown,,Yes,,Public/Government,School,No,N/A,,,No,,,,No,No,No,No,Yes,Yes,Yes,Yes,Yes,BORNO,ASKIRA / UBA,DILLE / HUYUM,,,,187,976,17,14,31,88,44,132,208,189,397,194,218,412,2,2,4,18,110,0,0,4,0,0,0,9,6,0,9/10/2013,,Yes,BORNO,ASKIRA / UBA,DILLE / HUYUM,Place of origin,Lack of safety,None,None,<25%,<75%,None,<25%,None,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),2,Yes,Yes,Yes,Garbage pit,2,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,Unknown,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<2 km,<50%,Farming,93,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Mobile phone,Safety and Security,No,3906
Nigeria,13,11/15/2016,BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,BO_S028,G.S.S BENISHEIKH,FORMAL,12.47642,11.80053,Spontaneous,Collective Settlement/Centre,,04/28/2015,Unknown,,Yes,,Public/Government,School,Yes,Yes,,,No,,,8028260783,Yes,No,Yes,No,No,No,Yes,No,No,BORNO,KAGA,DONGO,BORNO,KAGA,DOGOMA / JALORI,724,3621,181,217,398,278,329,607,455,378,833,646,775,1421,145,217,362,173,401,58,5,362,0,0,62,48,31,18,04/28/2015,1/2/2016,No,BORNO,KAGA,DONGO,Place of origin,Lack of safety,None,None,<25%,<75%,None,>75%,<50%,<50%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),193,Yes,Yes,No,Garbage pit,0,No,Yes but no soap/water inside,No,Yes,Yes,No,No,No,Never,Cultivated,Yes,No,No,No,No,Unknown,Malaria,Cough,Fever,Yes,Yes,Off-site (<3 km),INGO,Yes,Off-site,<1 km,>75%,Farming,300,Yes,Yes,Yes,Yes,No,Military,None,None,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,1,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Situation in areas of origin,No,2717
Nigeria,13,11/24/2016,BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,BO_S029,LOW COST / SDP,INFORMAL,12.49541,11.8032,Spontaneous,Collective Settlement/Centre,,2/6/2015,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,No,,,8124199067,No,No,Yes,No,No,No,Yes,Yes,No,BORNO,KAGA,,BORNO,KAGA,MARGUBA,298,1492,75,89,164,32,177,209,187,156,343,266,361,627,60,89,149,29,172,12,0,149,0,10,12,15,14,10,2/7/2015,,No,BORNO,KAGA,,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,<25%,None,Blankets/Mats,Kitchen sets,Plastic sheeting,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),18,Yes,Yes,Yes,Burning,3,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Host community donation,Yes,No,Yes,No,No,Unknown,Cough,Malaria,Skin disease,Yes,Yes,Off-site (<3 km),INGO,Yes,On-site,<1 km,<75%,Farming,150,No,Yes,Yes,Yes,No,Self organized,None,None,Other forms of exploitation (forced labor/forced begging),None,None,1,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,Yes,2732
Nigeria,13,11/16/2016,BO,BORNO,BO05,BIU,BO0506,KENKEN,BO_S032,VTC CAMP ''B'',INFORMAL,12.1726,10.61631,Spontaneous,Camp,,06/14/2014,Unknown,,Yes,,Public/Government,Tents,Yes,Yes,,,Yes,Local NGO,NIL,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,DAMBOA,,BORNO,DAMBOA,,289,1618,36,57,93,159,175,334,270,287,557,256,288,544,41,49,90,148,202,1,2,90,32,67,18,12,19,14,                                 06/14/2014,11/10/2016,Yes,BORNO,DAMBOA,,Place of origin,Lack of safety,None,<50%,<50%,<25%,<25%,<25%,<25%,<25%,Mosquito nets,Hygiene kits,Blankets/Mats,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),10,Yes,Yes,Yes,Garbage pit,2,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Fever,Cough,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,Collecting firewood,91,Yes,Yes,No,Yes,Yes,Local Authorities,Friction anmong site residents,Unknown,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Families/Friends,Situation in areas of origin,No,3884
Nigeria,13,11/14/2016,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S033,MUNA PRIMARY,INFORMAL,13.23635,11.86644,Spontaneous,Collective Settlement/Centre,,1/9/2014,Unknown,,Yes,,Public/Government,Government building,Yes,Yes,,,No,,,9021613317,Yes,No,Yes,Yes,No,No,No,No,No,BORNO,MARTE,MUSUNE,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,80,415,19,17,36,51,42,93,50,43,93,68,75,143,29,21,50,9,49,22,1,50,0,0,0,10,1,0,                                 09/19/2014,2/11/2016,No,BORNO,MARTE,MUSUNE,Place of origin,Lack of safety,None,<25%,<50%,<50%,None,None,None,<25%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),5,Yes,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Once a month,Cash,No,No,No,No,No,Unknown,Malaria,Diarrhea,Fever,No,Yes,Off-site (<3 km),None,No,Off-site,<1 km,<25%,Daily labourer,35,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Distribution,No,3964
Nigeria,13,11/15/2016,BO,BORNO,BO13,JERE,BO1311,MAIRI,BO_S034,UNI GUEST ,INFORMAL,13.18685,11.81076,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,No,,,,Yes,No,No,No,No,No,No,No,No,BORNO,KONDUGA,KAWURI,,,,51,144,8,6,14,19,19,38,14,18,32,24,34,58,1,1,2,4,18,2,0,2,1,3,5,24,12,5,7/1/2014,,No,BORNO,KONDUGA,KAWURI,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,None,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Everyday,Cash,No,No,No,No,No,Unknown,Malaria,Fever,Cough,No,No,None,None,Yes,Off-site,<2 km,<50%,Daily labourer,23,No,No,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Excellent,No lighting,No,N/A,,Local Leader,Other relief assistance,No,4000
Nigeria,13,11/15/2016,BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,BO_S035,AJIJARI CAMP,INFORMAL,13.139108,11.784613,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,No,,,,No,No,Yes,Yes,Yes,No,No,No,No,BORNO,KONDUGA,AUNO / CHABBOL,BORNO,KONDUGA,DAWA EAST / MALARI / KANGAMARI,110,407,6,12,18,44,53,97,29,29,58,105,114,219,5,10,15,18,40,3,1,15,0,0,0,0,0,0,11/7/2016,3/11/2016,Yes,BORNO,KONDUGA,AUNO / CHABBOL,Place of origin,House damaged/destroyed,None,>75%,None,None,None,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (<10 mn),<50 %,No,Lake/dam,Lake/dam,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),20,Yes,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),NGO,Yes,On-site,<1 km,<25%,Petty trade,18,Yes,No,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Situation in areas of origin,No,3991
Nigeria,13,11/14/201,BO,BORNO,BO13,JERE,BO1311,MAIRI,BO_S036,BAKIN KOGI CAMP,INFORMAL,13.18129,11.80827,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,No,,,,No,No,No,No,Yes,No,No,No,No,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,,,,48,190,7,7,14,14,26,40,35,43,78,27,26,53,2,3,5,14,16,0,0,5,0,0,0,6,0,0,,,No,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,Lack of food,<25%,None,None,>75%,None,<50%,<50%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (>10 mn),<50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),2,No,No,No,No waste disposal system,2,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,Unknown,Fever,Malaria,Cough,No,No,None,None,Yes,Off-site,<1 km,>75%,Petty trade,28,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Local Leader,Other relief assistance,No,4014
Nigeria,13,11/19/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,BO_S039,DUJIMA CAMP,INFORMAL,13.14018,11.8493,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Private Building,Host family house,Yes,Yes,,,No,,,,Yes,No,No,No,No,No,No,No,Yes,BORNO,GWOZA,ASHIGASHIYA,,,,36,160,2,4,6,10,13,23,34,37,71,25,34,59,1,0,1,3,10,0,0,1,0,0,1,1,0,0,,,Yes,BORNO,GWOZA,ASHIGASHIYA,Place of origin,Lack of safety,None,None,<25%,<75%,None,<75%,<25%,>75%,Blankets/Mats,Kitchen sets,Soap,Off-site (>10 mn),<50 %,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,No,Unknown,0,No,Yes but no soap/water inside,No,No,No,No,No,No,Never,Cultivated,No,No,No,No,No,Unknown,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<2 km,<50%,Daily labourer,0,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio/news,Safety and Security,No,3986
Nigeria,13,11/19/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,BO_S040,DCC SHUWARI,FORMAL,13.11736,11.84407,Spontaneous,Collective Settlement/Centre,,03/15/2013,Unknown,,Yes,,Private Building,Open lot,Yes,Yes,,,Yes,Government,NEMA,8076357925,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,BORNO,GWOZA,,BORNO,ASKIRA / UBA,LASSA,119,539,11,20,31,73,61,134,101,125,226,60,61,121,11,16,27,8,42,0,1,27,0,0,3,22,7,0,                                 03/15/2013,4/8/2016,Yes,BORNO,GWOZA,,Place of origin,Lack of safety,None,<75%,<25%,<25%,None,>75%,<75%,<75%,Kitchen sets,Blankets/Mats,Soap,On-site (<10 mn),>50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Good (Hygienic),17,Yes,Yes,Yes,Burning,2,No,Yes,Yes,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Yes,No,No,No,Unknown,Fever,Malaria,Cough,Yes,Yes,Off-site (<3 km),INGO,Yes,On-site,<1 km,<75%,Daily labourer,6,Yes,No,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,1,1,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Families/Friends,Situation in areas of origin,No,3978
