Country,Round,surveyID,ID,KEY,SSID,NameofLocation,Survey_Date,Survey_Wave,Template,LatitudeY,LongitudeX,CNTRY_NAME,ADM1_NAME,ADM2_NAME,ADM3_NAME,11a1 Survey date (DDMMYYYY),11a2 Survey Round,11b1 Enumerator name (person filling out the form),11b2 Sex of Enumerator,11c1 Site ID (SSID),11d1 Site Name,11e1 Site location (Admin 1),11e2 Site location (Admin 2),11e3 Site location (Admin 3),11f1 Site GPS Longitude,11f2 Site GPS Latitude,11f3 Site GPS (device),11i1 Accessibility to site,11j1 Estimated area of camp (meters squared),12a1 Is there any registration activity,12b1 Is there a Site Management Committee (SMC) at the site?,12b2 Is the site management committee (SMC) made up from the,12b7 SMC member name or focal point at site,12b8 SMC member phone number,12c1 Is there a Site Management Agency (SMA) at the site?,12c2 Type of SMA,12c3 Name of SMA,12c4 SMA member name or focal point at site,12c5 SMA member phone number,12m1 Is there a service provider contact list?,12n1 Is WASH support being provided at the site ?,12o1 Is HEALTH support being provided at the site,12p1 Is SHELTER/NFI support provided at the site ?,12q1 Is FOOD support provided at the site ?,12r1 Is PROTECTION support provided at the site ?,12s1 Is EDUCATION support provided at the site ?,12t1 Is LIVELIHOOD support being provided at the site?,13a1 Site Classification,13b1 Site Type,13c1 What is the most common type of shelter,13d1 Ownership of land of site,14a1 Site start/open date (DDMMYYYY),14b1 Site Expected Closing Date,14c1 Closing Date (DDMMYYYY),15b1 Place of Origin of the largest IDP group in camp (Admin,15b2 Place of Origin of the largest IDP group in camp (Admin,15b3 Place of Origin of the largest IDP group in camp (Admin,15b4 Place of Origin of the largest IDP group (Admin 4),15b5 Place of Origin of the largest IDP group (Admin 5),15c1 Place of Origin of the second largest IDP group (Admin 1,15c2 Place of Origin of the second largest IDP group (Admin 2,15c3 Place of Origin of the second largest IDP group (Admin 3,15c4 Place of Origin of the second largest IDP group (Admin 4,15c5 Place of Origin of the second largest IDP group (Admin 5,101a2 Is there security on-site/settlement areas,101b1 Who provides main security in the site,101c1 Number of children friendly spaces,101e1 Are security incidents reported in the site,101f1 Do the majority of people have identification card or o,101s1 Is there adequate lighting in the majority of communal,102g1 Most common type of security incidents reported occurri,102h1 Most common type of GBV incidents reported occurring in,102h4 Are traditional harmful practices occurring in the site,102i1 Most common type of child protection incidents reported,102i4 Most reported problem in receiving support,102j2 Reporting/referral mechanism for GBV survivors,102n1 Relationship amongst IDPs,102o1 Relationship between IDPs and host community,103a1 Do men feel unsafe in site,103a2 Do children feel unsafe in site,103a3 Do women feel unsafe at the site,111a1 Where do residents mostly get their information from?,111c1 What is the main topic on which the community is reques,113a1 Travel abroad opportunities are being discussed/adverti,"113a2 If YES, with which?",21a1 Total Number of IDP Families/HHs,21b1 Total Number of IDP Individuals,21b2 Total number of IDP Male Individuals,21b3 Total Number of IDP Female Individuals,21b5  Is there sample demographic calculator for the site,"21b6 If yes, how many households",21c1 Number of Males by age: <1 year,21c2 Number of Males by age: 1-5 years,21c3 Number of Males by age: 6-17 years,21c4 Number of Males by age: 18-59 years,21c5 Number of Males by age: >60 years,21d1 Number of Females by age: <1 year,21d2 Number of Females by age: 1-5 years,21d3 Number of Females by age: 6-17 years,21d4 Number of Females by age: 18-59 years,21d5 Number of Females by age: >60 years,21f1 Number of individuals by age: <1 year,21f2 Number of individuals by age: 1-5 years,21f3 Number of individuals by age: 6-17 years,21f4 Number of individuals by age: 18-59 years,21f5 Number of individuals by age: >60 years,22c1 Number of pregnant women,22d1 Number of breastfeeding mothers,22f1 Number of Persons with Chronic Diseases or Serious Medic,22g1 Number of persons with Physical Disabilities,22h1 Number of persons with Mental Disabilities,22i2 Number of Unaccompanied children,22i4 Number of Orphaned Children,22n1 Number of single female-headed households,22o1 Number of single male-headed households,22p1 Number of child-headed households,22x1 Number of unaccompanied elderly persons,23b4 Have IDPs previously been displaced,23c1 Date of arrival of first IDP group,23c2 Date of arrival of last IDP group,23e1 Area of intended return for largest IDP group,23e2 ADMIN 1 location of intended area of return for largest,23e3 ADMIN 2 location of intended area of return for largest,23e4 ADMIN 3 location of intended area of return for largest,23e5 ADMIN 4 location of intended area of return for largest,23e6 ADMIN 5 location of intended area of return for largest,23e7  What is preventing the largest IDP group of returning h,23f1 Area of intended relocation plan for largest group of ID,23f5 Name the Relocation Site (New Camp),23g1  Estimated % of IDPs sleeping in the site,31a1 Percentage of HH living outside (no shelter),31b1 Percentage of HH living in tents,31d1 Percentage of HH living indoors (solid walls),32c1 Percentage of HH with private living area,37c2 Percentage of HH with mosquito nets,37j1 Most needed type of NFI,37j2 Second most needed type of NFI,37j3 Third most needed type of NFI,38b1 Is there a need for shelter repair materials,"41a1 Location of site's main water source (walking, one-way)",41b1 Main non-drinking water source provided or available,41f1 What is the main drinking water source provided or avail,41g1 Is the drinking water potable ?,"41i5  Have water points (hand-pump, piped, …) been improved?",41i6  How operational are they?,42a1 Average amount of water available per day and per person,43a1 Complaints about drinking water quality,43e1 What is the problem with water?,44a1 Number of functioning toilets available on-site,44b1 Availability of separate male and female toilets,44j1 Condition of most of the latrines,44n1  Evidence of open defecation?,45b1 Availability of separate male and female bathing areas,46a1 Garbage Disposal Type,46b1 Number of garbage disposals,47g1  Availability of hand-washing station filled in with wat,47g2  Evidence of hand-washing practices?,47g3  Hygiene promotion campaign?,48b1 Do toilets and bathrooms have locks from the inside,"51a1 Is there access to food (distribution, vouchers, trade,",51d1 Most common source for obtaining food,51e1 Is there access to a market near from the site?,52f1 Frequency of food (or cash/vouchers) distribution,61a1 Screening for malnutrition conducted in the area? (ie,61b1 Availability of supplementary feeding for pregnant and l,61c1 Availability of supplementary feeding for children,71b1 What is the most prevalent health problem at the site,71b2 What is the second most prevalent health problem at the,71b3 What is the third most prevalent health problem at the s,72a3 Regular access to medicine,72b1 Location of health facilities/services,72c2 Who provides health facilities/services,81b1 Access to formal/informal education services for childre,82a1 Location of formal/informal education facilities/service,82b1 Distance to nearest education facility,83a1 % of the children at the site attending school,91a1 Occupation/trade of majority of displaced households (co,91c1 Do IDPs have access to land for cultivation?,92h1 Number of HH in the site with a source of income,92i1 Access to income generating activities,93a2 Is there livestock on site,31c1__makeshift,32b1__access_safe_cooking,72a1__access_to_health_facility,101d1__woman_friendly_space
Malawi,1,F83E427A-3CEB-4F65-A204-ED64087AAA0E,186,uuid:94604934-2cfe-4846-9388-55eafba81e1b,Zo_185,Kathebwe,3/3/2015,1,Malawi ODK,-15.479761,35.638094,Malawi,Southern,Zomba,Mwambo,3/3/2015,1,,Female,Zo_185,Kathebwe,mwi3,mwi303,MWI30302,35.638094,-15.479761,,Yes,4200,Yes,Yes,Yes,,,No,,,,,No,Yes,No,Yes,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,Unknown,3/13/2015,mwi3,mwi303,mwi30302,Kathebwe,Kathebwe,mwi3,mwi303,mwi30302,Kathebwe,Mahawe,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,None,Yes,Good,Good,No,No,No,Site management,Distribution,No,,141,722,245,477,Yes,20,32,31,119,61,2,12,37,230,184,14,,,,,,3,53,17,1,0,0,11,38,1,0,14,No,1/13/2015,2/28/2015,Place of origin,mwi3,mwi303,mwi30302,Kathebwe,Kathebwe,House damaged/destroyed,No,,> 75%,None,None,more than 75%,None,More than 75%,Other,Kitchen sets,None,No,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,4,Yes,Good,No,Yes,Garbage pit,1,None,No,Yes,No,"Yes, off-site",Cash,No,Irregular,Yes,No,No,Malaria,Bloody diarrhea,RTI,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Farming,Yes,110,Yes,Yes,< 25%,< 25%,Yes,0
Malawi,1,C7BA4A83-7CD4-43C5-AA56-2909DCF9E373,27,uuid:a96acf40-5d0e-4e60-b336-f8020981a9af,Zo_189,Lihoma,3/3/2015,1,Malawi ODK,-15.52547,35.54685,Malawi,Southern,Zomba,Mwambo,3/3/2015,1,,Female,Zo_189,Lihoma church,mwi3,mwi303,MWI30302,35.54685,-15.52547,,Yes,5000,Yes,Yes,Yes,,,No,,,,,No,Yes,Yes,No,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,Community center,Private,1/11/2015,Unknown,3/5/2015,mwi3,mwi303,mwi30302,Chaweza,Lihoma,mwi3,mwi303,mwi30302,Chaweza,Shapala,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Other,Yes,Good,Good,No,No,No,Site management,Distribution,No,,77,432,189,243,Yes,20,4,31,102,42,10,2,36,120,70,15,,,,,,6,20,0,2,1,0,0,21,2,0,25,No,1/11/2015,1/11/2015,Place of origin,mwi3,mwi303,mwi30302,Chaweza,"Lihoma, Shapala",Lack of food,No,,< 75%,< 25%,None,< 75%,None,<25%,Blankets,Mosquito nets,Kitchen sets,Yes,Off-site (<20 minutes),Other,Other,Yes,Yes,100%,>15 liters,No,None,1,No,Good,No,No,Garbage pit,1,None,No,No,No,"Yes, off-site",Cash,Yes,Irregular,No,No,No,Diarrhea,Malaria,,No,Off-site (> 3 km),Government,Yes,Off-site,<10Km,more than 75%,Other,Yes,52,Yes,No,None,None,Yes,0
Malawi,1,6F7EDA0A-E244-47C9-8B4C-BB7DB459FE75,152,uuid:e6f43841-8e7e-4140-90ea-f5aed0b0db73,Zo_190,Thofa camp,2/27/2015,1,Malawi ODK,-15.35528,35.46336,Malawi,Southern,Zomba,Kuntumanji,2/27/2015,1,,Female,Zo_190,Thofa camp,mwi3,mwi303,MWI30301,35.46336,-15.35528,,Yes,1750,Yes,Yes,Yes,,,Yes,Individual/Private,Emmanuel International,,,Yes,Yes,Yes,Yes,Yes,No,No,No,Spontaneous,Collective Settlement/Centre,Community center,Private,1/13/2015,Unknown,3/11/2015,mwi3,mwi303,mwi30302,Makawa,Mina,mwi3,mwi303,mwi30302,Makawa,Matopo  village,Yes,Community leaders,0,No,No,No lighting,Unknown,None,None,None,Other,No,Poor,Excellent,No,No,Yes,Site management,Distribution,No,,379,1896,724,1172,Yes,20,20,122,170,362,50,34,248,325,425,140,,,,,,70,48,10,27,5,500,2,50,35,2,190,No,1/13/2015,1/14/2015,Place of origin,mwi3,mwi303,mwi30302,Makawa,"Mina, Matope",House damaged/destroyed,No,,< 75%,< 25%,None,< 50%,None,<25%,Kitchen sets,Blankets,None,Yes,Off-site (<20 minutes),Unprotected Well,Unprotected Well,Yes,No,100%,<10 liters,No,None,2,Yes,Good,No,No,Garbage pit,1,None,No,No,No,"Yes, off-site",Cash,Yes,Never,No,No,No,Diarrhea,Malaria,None,No,Off-site (> 3 km),Government,Yes,Off-site,<10Km,< 75%,Farming,Yes,189,Yes,No,< 50%,None,Yes,0
Malawi,1,88397A81-A9F0-4B64-B518-B4639EB63924,142,uuid:db9e6c31-b5a7-4c77-b423-9196ea4246b1,Zo_194,Mbilima camp,3/2/2015,1,Malawi ODK,-15.44188,35.53685,Malawi,Southern,Zomba,Mwambo,3/2/2015,1,,Male,Zo_194,Mbilima camp,mwi3,mwi303,MWI30302,35.53685,-15.44188,,Yes,70,Yes,Yes,Yes,,,No,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Spontaneous,Collective Settlement/Centre,Other,Private,1/13/2015,Unknown,3/6/2015,mwi3,mwi303,mwi30302,Kadewere,Mwazaonga,mwi3,mwi303,mwi30302,Kadewere,Mbilima,Yes,Other,1,No,No,No lighting,Unknown,None,None,None,Other,No,Excellent,Good,No,Unknown,Unknown,Mobile Phone,Distribution,No,,65,224,104,120,Yes,20,3,35,30,32,4,4,32,44,33,7,,,,,,7,20,0,6,0,0,19,18,7,0,11,Yes,1/13/2015,2/28/2015,Place of origin,mwi3,mwi303,mwi30302,Kadewere,"Mwazaonga, Mbilima",House damaged/destroyed,No,,> 75%,more than 75%,None,Unknown,Unknown,Unknown,Mosquito nets,Other,Kitchen sets,Yes,Off-site (<20 minutes),Protected Well,Protected Well,Yes,No,100%,10-15 liters,No,None,1,No,Not so good,No,No,No Waste Disposal,0,None,No,Yes,No,"Yes, off-site",Distribution,No,Once a week,Yes,No,No,Malaria,Diarrhea,Other: Specify,Yes,Off-site (> 3 km),Government,No,Off-site,<5Km,< 75%,Daily laborer,Yes,50,Yes,No,Unknown,None,Yes,0
Malawi,1,238B533E-AC26-4ADB-A1F5-4E55BAD838BA,63,uuid:79733203-26c2-4baa-8c38-4f89ced41446,Zo_195,Chilipaine,3/3/2015,1,Malawi ODK,-15.4634,35.64171,Malawi,Southern,Zomba,Mwambo,3/3/2015,1,,Female,Zo_195,Chilipaine,mwi3,mwi303,MWI30302,35.64171,-15.4634,,Yes,375,Yes,Yes,Yes,,,No,,,,,No,No,Yes,No,Yes,No,Yes,No,Spontaneous,Collective Settlement/Centre,Other,Public/Government,1/13/2015,Unknown,3/13/2015,mwi3,mwi303,mwi30302,Kathebwe,Chilipaine,mwi3,mwi303,mwi30302,,,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,None,Yes,Excellent,Excellent,No,No,No,Local leader,Available health services/heath advice,No,,78,565,226,339,Yes,20,28,65,90,36,7,30,41,157,107,4,,,,,,4,22,11,3,0,0,17,42,1,0,11,Yes,1/13/2015,1/13/2015,Place of origin,mwi3,mwi303,mwi30302,Kathebwe,Chilipaine,House damaged/destroyed,No,,> 75%,< 75%,None,< 25%,None,None,Blankets,Kitchen sets,Mosquito nets,Yes,Off-site (<20 minutes),Protected Well,Protected Well,Yes,Yes,100%,>15 liters,No,None,1,No,Not so good,No,No,Garbage pit,1,None,No,Yes,No,"Yes, off-site",Cash,No,Irregular,Yes,No,No,Malaria,Diarrhea,RTI,Yes,Off-site (> 3 km),Other,Yes,Off-site,<5Km,more than 75%,Daily laborer,Yes,78,Yes,No,None,< 25%,Yes,0
Malawi,1,05FBD279-8668-4688-A2B5-D647FF7E9780,167,uuid:729c2306-b42b-42b2-b6da-9a275e7a669d,Zo_196,Namisonga CDSS,3/5/2015,1,Malawi ODK,-15.46064,35.40213,Malawi,Southern,Zomba,Mwambo,3/5/2015,1,,Male,Zo_196,Namisonga,mwi3,mwi303,MWI30302,35.40213,-15.46064,,Yes,3000,Yes,Yes,Yes,,,No,,,,,No,No,No,No,Yes,No,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/8/2015,Unknown,3/8/2015,mwi3,mwi303,mwi30302,Kumisuku 1,Kumisulu,mwi3,mwi303,mwi30302,,,No,None,0,No,Yes,No lighting,Unknown,None,None,None,Other,Yes,Excellent,Good,No,No,No,Local leader,Distribution,No,,18,80,35,45,Yes,18,2,2,22,7,2,1,8,17,14,5,,,,,,0,17,0,0,0,0,3,7,1,0,7,No,1/8/2015,1/15/2015,Place of origin,mwi3,mwi303,mwi30302,Kumisuku,Kumisuku,House damaged/destroyed,No,,> 75%,None,None,more than 75%,None,None,Blankets,Kitchen sets,Bucket,No,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,10-15 liters,No,None,2,Yes,Not so good,No,No,No Waste Disposal,0,None,No,No,No,"Yes, off-site",Cash,No,Irregular,No,No,No,Malaria,Diarrhea,None,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Other,Yes,8,Yes,Yes,None,None,Yes,0
Malawi,1,830FEA3B-EB39-4362-80A6-D49BC1D0BEE1,166,uuid:1f853b39-1db2-47fe-8fff-1e9da7999cf9,Zo_201,Makungulu camp,3/14/2015,1,Malawi ODK,-15.202,35.36982,Malawi,Southern,Zomba,Malemia TA,3/14/2015,1,,Male,Zo_201,Makungulu camp,mwi3,mwi303,MWI30307,35.36982,-15.202,,Yes,5000,Yes,Yes,Yes,,,No,,,,,Yes,No,No,Yes,Yes,No,No,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,Unknown,3/18/2015,mwi3,mwi303,mwi30307,Machinjiri,Chitenjere 1,mwi3,mwi303,mwi30307,,,No,None,0,No,Yes,No lighting,Theft,None,None,None,Other,Yes,Poor,Excellent,No,No,No,Local leader,Distribution,No,,32,83,36,47,Yes,20,1,6,5,24,0,3,9,2,28,5,,,,,,2,5,0,0,0,0,1,8,0,0,6,No,1/13/2015,1/21/2015,Place of origin,mwi3,mwi303,mwi30307,Machinjiri,Chitenjere 1,House damaged/destroyed,No,,> 75%,None,< 50%,more than 75%,None,None,Blankets,Kitchen sets,Other,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,No,100%,>15 liters,No,None,4,Yes,Good,No,No,No Waste Disposal,1,None,No,No,Yes,"Yes, off-site",Other,No,Irregular,No,No,No,Malaria,RTI,Diarrhea,Yes,Off-site (> 3 km),Local Clinic,Yes,On-site,<1Km,more than 75%,Farming,Yes,26,Yes,No,None,None,Yes,0
Malawi,1,67554BB7-9BA0-4EF5-A1CB-6FCE6B0BF013,85,uuid:e72a9d0b-1982-46ad-97eb-1b6085e6cd08,Bl_102,Chimwankhunda,3/4/2015,1,Malawi ODK,-15.8263,35.0107,Malawi,Southern,Blantyre,Soche West Ward,3/4/2015,1,,Male,Bl_102,Chimwankhunda,mwi3,mwi305,MWI30552,35.0107,-15.8263,,Yes,5000,Yes,No,,,,No,,,,,No,No,No,No,No,No,No,No,Pre Identified Site (Evacuation Site),Camp,Tent,Public/Government,1/13/2015,Unknown,3/9/2015,mwi3,mwi305,mwi30501,Soche West Ward,Soche West Ward,mwi3,mwi305,mwi30501,Soche West Ward,Soche West Ward,No,Other,0,Yes,Yes,No lighting,Unknown,None,None,Others,Other,Yes,Excellent,Good,Yes,Yes,Yes,Radio / News,Distribution,No,,64,139,54,85,Yes,20,1,20,22,10,1,0,13,38,33,1,,,,,,3,5,0,1,0,0,0,0,0,0,2,No,1/13/2015,1/13/2015,Place of origin,mwi3,mwi305,mwi30501,South West Ward,South West Ward,House damaged/destroyed,No,,> 75%,None,< 75%,None,None,None,Mosquito nets,Blankets,Plastic sheeting,Yes,On-site (<20 minutes),Tankers,Tankers,Yes,No,"No Answer, why?",>15 liters,No,None,6,Yes,Good,No,Yes,Garbage pit,1,None,No,No,No,"Yes, on-site",Cash,Yes,Irregular,No,No,No,Malaria,Diarrhea,None,Yes,Off-site (< 3 km),Government,Yes,Off-site,<1Km,more than 75%,Daily laborer,No,30,Yes,No,None,> 75%,Yes,0
Malawi,1,A56D1C16-C392-4278-93CB-C3FBBFAD78CD,156,uuid:f55685ed-8b79-4ccd-9702-83a68fe2a1a0,Bl_105,Bangwe CCAP,2/28/2015,1,Malawi ODK,-15.834,35.087,Malawi,Southern,Blantyre,Namiyango Ward,2/28/2015,1,,Male,Bl_105,Bangwe CCAP,mwi3,mwi305,MWI30547,35.087,-15.834,,Yes,30000,No,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,Unknown,3/9/2015,mwi3,mwi305,mwi30507,Gomanjiri,Masala,mwi3,mwi305,mwi30507,Gomanjiri,Masala,Yes,Self organized,1,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,No,Excellent,Excellent,No,No,No,Radio / News,Available health services/heath advice,No,,53,135,44,91,Yes,20,3,7,11,23,0,3,13,20,50,5,,,,,,1,11,3,5,0,0,10,20,5,10,5,No,1/14/2015,1/14/2015,Place of origin,mwi3,mwi305,mwi30507,Gomanjiri,Masala,House damaged/destroyed,No,,> 75%,None,None,more than 75%,None,None,Plastic sheeting,Blankets,Mosquito nets,No,On-site (<20 minutes),Protected Well,Piped water supply,Yes,Yes,100%,>15 liters,No,None,2,Yes,Good,No,No,Garbage pit,2,Yes but no soap/water inside,Yes,Yes,No,"Yes, on-site",Cash,Yes,Irregular,No,Yes,Yes,Malaria,Diarrhea,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Petty trade,No,,No,No,None,> 75%,Yes,1
Malawi,1,675B665B-3E09-4675-9373-86625470C6CC,107,uuid:0f62c9f6-150f-4d49-b5c4-9e89bf86ce12,Bl_106,Makalanga,3/2/2015,1,Malawi ODK,-15.7395,35.0926,Malawi,Southern,Blantyre,Mapanga Ward,3/2/2015,1,,Male,Bl_106,Makalanga,mwi3,mwi305,MWI30533,35.0926,-15.7395,,Yes,30000,No,No,,,,No,,,,,No,No,No,No,No,No,No,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/12/2015,Unknown,3/4/2015,mwi3,mwi305,mwi30507,Mwalija,Mwalija,mwi3,mwi305,mwi30507,Chauwa,Chauwa,Yes,Other,1,No,Yes,No lighting,Unknown,None,None,None,Fighting between recipients at distribution points,Yes,Excellent,Excellent,No,No,No,Local leader,Available health services/heath advice,No,,2,9,3,6,Yes,2,1,0,2,0,0,0,2,2,2,0,,,,,,0,2,0,0,0,0,0,2,0,0,0,No,1/12/2015,2/14/2015,Place of origin,mwi3,mwi305,mwi30507,Mwalija,Mwalija,House damaged/destroyed,No,,> 75%,None,None,more than 75%,more than 75%,More than 75%,Kitchen sets,Blankets,None,No,Off-site (<20 minutes),Protected Well,Hand pumps,No,Yes,˃ 50%,>15 liters,Yes,Other,32,Yes,Good,No,No,Garbage pit,3,None,No,Yes,No,"Yes, on-site",Distribution,No,Irregular,No,No,No,Malaria,Diarrhea,None,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,No,2,Yes,No,None,> 75%,Yes,0
Malawi,1,B1C1AEED-C125-4CB0-A428-52B3EF8606DE,66,uuid:d1f37c7c-05ae-45e6-973c-5b88307f3ce6,Bl_112,Seyama primary school,2/28/2015,1,Malawi ODK,-15.8658,35.1076,Malawi,Southern,Blantyre,Machinjili TA,2/28/2015,1,,Male,Bl_112,Seyama,mwi3,mwi305,MWI30507,35.1076,-15.8658,,Yes,50000,Yes,Yes,Yes,,,No,,,,,No,No,No,Yes,No,No,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/12/2015,Unknown,3/9/2015,mwi3,mwi305,mwi30507,Ntenje,Kajawo,mwi3,mwi305,mwi30507,Ntenje,Sukali,Yes,Other,1,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,Yes,Excellent,Excellent,No,No,No,Local leader,Available health services/heath advice,No,,49,259,113,146,Yes,20,0,23,53,37,0,3,20,67,39,17,,,,,,0,3,0,0,0,0,0,23,0,0,17,No,1/12/2015,1/12/2015,Place of origin,mwi3,mwi305,mwi30507,Ntenje,Kajawo,House damaged/destroyed,No,,> 75%,None,None,more than 75%,None,None,Plastic sheeting,Blankets,Mosquito nets,No,Off-site (>20 minutes),Unprotected Well,Hand pumps,Yes,No,˃ 50%,>15 liters,No,Taste,12,Yes,Good,No,No Answer,Garbage pit,3,None,No,No,No,"Yes, on-site",Cash,No,Irregular,No,No,No,Malaria,Diarrhea,None,Yes,Off-site (< 3 km),Government,Yes,On-site,<1Km,more than 75%,Petty trade,No,,No,No,None,> 75%,Yes,0
Malawi,1,C4060CED-81A2-41D9-9CCA-399A8AEA24E4,44,uuid:321ad9a3-3ce2-468b-b469-543e706085e4,Bl_119,Nacholi Youth Organisation,3/4/2015,1,Malawi ODK,-15.8285,34.9804,Malawi,Southern,Blantyre,Nancholi Ward,3/4/2015,1,,Male,Bl_119,Nancholi Youth Organisation,mwi3,mwi305,MWI30553,34.9804,-15.8285,,Yes,12000,No,No,,,,No,,,,,No,No,No,No,No,No,No,No,Spontaneous,Collective Settlement/Centre,Communal house,Private,1/12/2015,Unknown,3/7/2015,mwi3,mwi305,mwi30508,Chiimire,Chiimire,mwi3,mwi305,mwi30508,Chiimire,Chiimire,Yes,Other,0,No,Yes,No lighting,Unknown,None,None,None,Other,Yes,Excellent,Excellent,No,No,No,Radio / News,Available health services/heath advice,No,,2,13,4,9,Yes,2,0,0,2,1,1,0,4,1,4,0,,,,,,0,1,0,0,0,0,0,0,0,0,1,No,1/12/2015,1/12/2015,Place of origin,mwi3,mwi305,mwi30508,Chiimire,Chiimire,House damaged/destroyed,No,,> 75%,None,None,more than 75%,more than 75%,None,Blankets,Plastic sheeting,Kitchen sets,No,Off-site (<20 minutes),Piped water supply,Piped water supply,Yes,Yes,˃ 50%,>15 liters,No,None,2,Yes,Good,No,No,Other,0,None,No,Yes,No,"Yes, on-site",Cash,Yes,Irregular,No,No,No,Malaria,Diarrhea,None,Yes,Off-site (> 3 km),Government,Yes,Off-site,<2Km,more than 75%,Petty trade,No,2,Yes,No,None,> 75%,Yes,0
Malawi,1,01540449-B6EF-4616-9FC4-5DE0FEDC8EAD,72,uuid:5f7b1d0c-c5e9-4232-9b4d-60ed47c6f01c,Bl_123,Nanthipwiri Coffee Estate,3/11/2015,1,Malawi ODK,-15.906183,35.058168,Malawi,Southern,Blantyre,Kapeni TA,3/11/2015,1,,Male,Bl_123,Nanthipwiri Coffee Estate,mwi3,mwi305,MWI30501,35.058168,-15.906183,,Yes,2500,No,Yes,Yes,,,No,,,,,No,No,No,No,No,Yes,No,No,Spontaneous,Collective Settlement/Centre,Empty building,Public/Government,1/13/2015,Unknown,3/15/2015,mwi3,mwi305,mwi30501,Chiwaya,Chiwaya,mwi3,mwi305,mwi30501,Chiwaya,Chiwaya,Yes,Other,0,No,Yes,No lighting,Unknown,None,None,Others,Other,Yes,Good,Poor,No,Yes,Yes,Local leader,Distribution,No,,9,35,18,17,Yes,6,2,3,3,10,0,2,1,2,12,0,,,,,,1,2,0,1,0,0,1,3,0,0,0,No,1/13/2015,1/14/2015,Place of origin,mwi3,mwi305,mwi30501,Mang'anitsa,Chiwaya,House damaged/destroyed,No,,> 75%,None,None,more than 75%,< 75%,<50%,Mosquito nets,Kitchen sets,Bucket,No,Off-site (>20 minutes),Lake/dam,Hand pumps,No,No,˃ 50%,>15 liters,Yes,Suspended solids,1,Yes,Good,No,No,Garbage pit,0,None,No,No,No,"Yes, on-site",Cash,No,Irregular,No,No,No,Diarrhea,Malaria,None,Yes,Off-site (< 3 km),Government,Yes,Off-site,<5Km,more than 75%,Daily laborer,No,10,Yes,No,None,> 75%,Yes,0
Malawi,1,0DF3A9F5-AC89-4E20-9931-31ED0414D62D,38,uuid:fd14b0db-9e8f-4ebc-9215-fea174c9edcd,Bl_132,Ngongomwa CBO,3/13/2015,1,Malawi ODK,-15.63882,34.92826,Malawi,Southern,Blantyre,Kuntaja TA,3/13/2015,1,,Male,Bl_132,Ngongomwa CBO,mwi3,mwi305,MWI30506,34.92826,-15.63882,,Yes,1200,No,Yes,Yes,,,No,,,,,No,No,No,No,No,No,No,No,Spontaneous,Collective Settlement/Centre,School,Private,2/8/2015,Unknown,3/13/2015,mwi3,mwi305,mwi30506,Nkata,Gopani,mwi3,mwi305,mwi30506,Nkata,Gopani,Yes,Self organized,1,No,Yes,No lighting,Unknown,None,None,None,Other,Yes,Good,Good,No,No,No,Mobile Phone,Available health services/heath advice,No,,7,17,7,10,Yes,7,0,0,1,3,3,0,3,1,6,0,,,,,,1,1,3,0,0,0,0,2,1,0,3,No,2/8/2015,2/8/2015,Place of origin,mwi3,mwi305,mwi30506,Nkata,Gopani,House damaged/destroyed,No,,> 75%,None,None,more than 75%,None,None,Mosquito nets,Plastic sheeting,Kitchen sets,No,Off-site (<20 minutes),Ponds/canals,Hand pumps,Yes,No,100%,>15 liters,No,None,1,No,Good,No,No Answer,No Waste Disposal,1,None,No,No,No,"Yes, on-site",Cash,Yes,Irregular,No,No,No,Malaria,Diarrhea,None,Yes,Off-site (> 3 km),Government,Yes,Off-site,<1Km,more than 75%,Daily laborer,Yes,,No,No,None,None,Yes,0
