country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,,,,,
Nigeria,14,12/12/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,HC0096 ,ALIKAARI ( LARI KARI),13.17292,11.86304,Host Communities,Host Communities,Host Communities,NULL,12/8/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,BORNO,MONGUNO,MINTAR,BORNO,MARTE,MARTE,1569,8791,130,270,400,885,1082,1967,1239,1515,2754,1417,1733,3150,234,286,520,297,450,3,1,520,2,50,15,50,10,3,12/8/2014,2/12/2016,No,BORNO,MONGUNO,MINTAR,Place of origin,Lack of safety,None,None,None,>75%,>75%,<50%,<25%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (>10 mn),>50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (>3 km),Government,Yes,On-site,<1 km,<50%,Daily labourer,1500,Yes,Yes,No,Yes,No,Police,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,4199
Nigeria,14,12/12/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,HC0101,AJARI HC,13.17404,11.86406,Host Communities,Host Communities,Host Communities,NULL,12/8/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,No,No,Yes,Yes,Yes,No,Yes,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,BORNO,KONDUGA,KAWURI,1285,7161,100,187,287,721,882,1603,1009,1235,2244,1155,1412,2567,207,253,460,120,305,10,2,460,0,15,20,30,3,2,12/8/2014,10/16/2016,No,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,Lack of safety,None,None,None,>75%,<75%,<50%,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (>10 mn),>50 %,Yes,Water truck,Water truck,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Cough,Fever,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<2 km,<75%,Daily labourer,500,Yes,Yes,No,Yes,No,Local Authorities,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Distribution,No,4190
Nigeria,14,12/12/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,HC0102,SHUWARI III ,13.17066,11.86921,Host Communities,Host Communities,Host Communities,NULL,11/7/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,Yes,,,No,NULL,,,No,No,No,No,Yes,No,Yes,No,Yes,BORNO,KONDUGA,MAIRAMRI / YELERI / BAZAMRI,BORNO,DIKWA,DIKWA,669,3923,247,228,475,259,680,939,597,700,1297,498,597,1095,49,68,117,94,486,15,0,117,6,8,0,60,9,0,11/7/2014,09/20/2016,No,BORNO,KONDUGA,MAIRAMRI / YELERI / BAZAMRI,Place of origin,Lack of safety,None,None,<25%,>75%,<25%,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (<10 mn),<50 %,No,Water truck,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,Burning,3,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Skin disease,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,<50%,Daily labourer,0,Yes,Yes,No,Yes,No,Local Authorities,None,None,None,None,Fighting between recipients at distribution points,0,0,Yes,No,No,No,No,Good,Poor,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Families/Friends,Distribution,No,4186
Nigeria,14,12/11/2016,GM,GOMBE,GM10,SHONGOM,GM1001,BANGUNJI,HC0940,UNGUWAN LABAN,11.34004,9.63433,Host Communities,Host Communities,Host Communities,NULL,7/7/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,Yes,,,Yes,Individual/Private,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,ADAMAWA,MUBI SOUTH,NULL,ADAMAWA,MUBI NORTH,NULL,2,18,0,0,0,1,2,3,3,5,8,3,4,7,0,0,0,0,2,0,0,0,0,0,0,1,1,0,7/7/2014,10/12/2014,No,ADAMAWA,MUBI NORTH,NULL,Place of origin,Lack of safety,None,None,None,>75%,<50%,>75%,>75%,None,Blankets/Mats,Mosquito nets,Hygiene kits,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Skin disease,Malnutrition,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,Daily labourer,1,Yes,Yes,Yes,Yes,Yes,Local Authorities,Crime,None,None,Child physical & emotional abuse,None,0,0,No,Yes,No,No,No,Good,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Families/Friends,Situation in areas of origin,No,5119
Nigeria,14,12/12/2016,TR,TARABA,TR04,GASHAKA,TR0402,GANGUMI,HC0108,ANG PRI SCH,11.20387,7.84994,Host Communities,Host Communities,Host Communities,NULL,06/16/2014,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,No,Yes,No,No,TARABA,BALI,BALI  A,TARABA,BALI,BALI B,20,93,3,4,7,10,7,17,17,10,27,18,20,38,2,2,4,0,11,0,0,4,0,0,4,3,2,0,06/16/2014,10/24/2014,Yes,TARABA,BALI,BALI  A,Place of origin,No livelihood,None,None,None,>75%,None,<25%,<25%,<25%,Kitchen sets,Blankets/Mats,Mosquito nets,Off-site (>10 mn),<50 %,Yes,Protected well,Protected well,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),14,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Fever,Skin disease,Diarrhea,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<25%,Farming,13,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Safety and Security,No,4249
Nigeria,14,12/12/2016,BO,BORNO,BO25,NGALA,BO2504,GAMBORU 'C',HC0121,ALHAJI FOKKI,14.20712,12.37482,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,NGALA,NDUFU,BORNO,MARTE,KIRENOWA,15,83,4,5,9,8,6,14,9,10,19,10,12,22,10,9,19,13,10,4,2,19,0,0,4,5,2,0,NULL,NULL,Yes,BORNO,NULL,NULL,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,<75%,<75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,On-site (>10 mn),<50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,Yes,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,No,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<1 km,<50%,Petty trade,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Local Leader,Safety and Security,No,4255
Nigeria,14,12/12/2016,TR,TARABA,TR06,IBI,TR0604,IBI NWONYO I,HC0126,ANGWAN SARARI,9.75122,8.18287,Host Communities,Host Communities,Host Communities,NULL,3/3/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,No,No,Yes,No,Yes,No,Yes,TARABA,IBI,IBI NWONYO II,TARABA,WUKARI,AVYI,138,884,12,14,26,48,57,105,163,203,366,171,186,357,16,14,30,23,46,0,0,30,0,0,2,0,0,0,3/3/2015,05/14/2016,Yes,TARABA,IBI,IBI NWONYO II,Place of origin,House damaged/destroyed,None,<25%,<25%,<75%,<50%,<25%,<50%,<25%,Kitchen sets,Blankets/Mats,Bucket/Jerry Can,Off-site (<10 mn),>50 %,No,Water truck,Water truck,>15 ltr,No,Odor/smell,Yes,Not so good (Not hygienic),5,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Host community donation,No,No,No,No,No,No,Malnutrition,Fever,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<5 km,<50%,Farming,8,Yes,No,Yes,Yes,Yes,Local Authorities,Crime,None,None,Child separated from their care givers (or just child separation),Assistance was physically inadequate for most vulnerable,0,0,No,No,Yes,Yes,Yes,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Families/Friends,Shelter,No,5959
Nigeria,14,12/12/2016,TR,TARABA,TR01,ARDO - KOLA,TR0105,LAMIDO BORNO,HC0158,DAMPAMI,8.85603,11.29887,Host Communities,Host Communities,Host Communities,NULL,1/12/2014,Unknown,NULL,Yes,NULL,Public/Government,Host family house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,No,Yes,No,No,TARABA,WUKARI,HOSPITAL,NULL,NULL,NULL,94,474,21,20,41,32,34,66,58,69,127,96,112,208,14,18,32,4,48,1,0,32,1,2,3,1,1,0,1/12/2014,NULL,No,TARABA,WUKARI,HOSPITAL,Place of origin,Lack of food,None,None,None,>75%,None,<25%,None,None,Kitchen sets,Blankets/Mats,Soap,Off-site (>10 mn),>50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),33,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malnutrition,Fever,Malaria,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<5 km,<50%,Farming,19,No,Yes,Yes,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Safety and Security,No,4270
Nigeria,14,12/12/2016,BO,BORNO,BO14,KAGA,BO1402,BENISHEIKH,HC0167,BUJI QTRS,12.49024,11.8104,Host Communities,Host Communities,Host Communities,NULL,11/5/2015,Unknown,NULL,Yes,NULL,Public/Government,Government building,No,N/A,,,No,NULL,,,No,No,No,Yes,Yes,No,Yes,No,No,BORNO,KAGA,BORGOZO,BORNO,KAGA,WASSARAM,330,1650,107,122,229,153,244,397,107,214,321,214,367,581,46,76,122,35,285,20,5,122,0,0,19,15,22,0,NULL,NULL,No,BORNO,KAGA,BENISHEIKH,Place of origin,Lack of safety,None,None,<25%,>75%,None,>75%,None,<50%,Blankets/Mats,Bucket/Jerry Can,Kitchen sets,Off-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),20,Yes,Yes,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, off site",Yes,Irregular,Cultivated,Yes,No,No,No,No,No,Cough,Malaria,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<1 km,>75%,Petty trade,0,No,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,4283
Nigeria,14,12/12/2016,YB,YOBE,YB10,KARASAWA,YB1001,BUKARTI,HC0180,BURSARI,10.90874,12.89575,Host Communities,Host Communities,Host Communities,NULL,2/3/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,No,No,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,YOBE,GULANI,BULARAFA,12,62,3,4,7,5,7,12,8,10,18,7,9,16,4,5,9,5,11,4,2,9,0,0,0,4,2,2,03/13/2015,NULL,No,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,Lack of food,<25%,<25%,<25%,<50%,None,<25%,None,<25%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),>50 %,Yes,Spring,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Fever,Malaria,Malnutrition,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,Farming,0,No,Yes,Yes,Yes,Yes,Self organized,Crime,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Assistance was physically inadequate for most vulnerable,0,0,No,Yes,No,No,No,Good,Good,No lighting,Yes,Nigeria,Better living conditions,Local Leader,Distribution,No,4303
Nigeria,14,12/12/2016,YB,YOBE,YB10,KARASAWA,YB1001,BUKARTI,HC0181,BUKARTI,10.70019,12.89332,Host Communities,Host Communities,Host Communities,NULL,2/1/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,Yes,Yes,No,No,YOBE,GULANI,GULANI,YOBE,GULANI,GULANI,16,72,5,7,12,5,8,13,7,9,16,8,10,18,6,7,13,12,17,5,2,13,0,0,0,5,2,4,03/13/2015,NULL,No,YOBE,GULANI,BULARAFA,Place of origin,Lack of safety,<25%,<25%,<25%,<50%,None,<25%,None,<25%,Kitchen sets,Blankets/Mats,Mosquito nets,Off-site (<10 mn),>50 %,Yes,Ponds/canals,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,Fishing,6,No,Yes,No,Yes,Yes,Self organized,Crime,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Assistance was physically inadequate for most vulnerable,0,0,No,Yes,No,No,No,Good,Good,No lighting,Yes,Nigeria,Better living conditions,Local Leader,Distribution,No,4296
Nigeria,14,12/12/2016,YB,YOBE,YB10,KARASAWA,YB1001,BUKARTI,HC0182,KASUWA,10.90757,12.89513,Host Communities,Host Communities,Host Communities,NULL,2/1/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,Yes,Yes,No,Yes,YOBE,GUJBA,BUNIGARI/LAWANTI,YOBE,GULANI,NULL,11,76,3,4,7,5,7,12,9,10,19,10,12,22,7,9,16,4,14,1,2,16,0,0,0,3,1,2,03/15/2015,NULL,Yes,YOBE,GUJBA,BUNIGARI/LAWANTI,Place of origin,Lack of safety,<25%,<25%,<25%,<25%,None,<25%,None,<25%,Kitchen sets,Blankets/Mats,Mosquito nets,Off-site (<10 mn),>50 %,Yes,Ponds/canals,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,RTI,Malnutrition,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,Daily labourer,0,Yes,Yes,No,Yes,Yes,Self organized,Crime,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Assistance was physically inadequate for most vulnerable,0,0,No,No,No,No,No,Good,Good,No lighting,Yes,Nigeria,Better living conditions,Local Leader,Registration,No,4304
Nigeria,14,12/12/2016,YB,YOBE,YB10,KARASAWA,YB1003,GARIN GAWO,HC0183,KASUWA,10.41464,12.53336,Host Communities,Host Communities,Host Communities,NULL,8/3/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,No,No,Yes,Yes,Yes,No,No,BORNO,BAMA,NULL,BORNO,BAMA,BUDUWA / BULA CHIRABE,38,160,8,11,19,10,15,25,17,19,36,25,39,64,6,10,16,14,26,5,3,16,0,0,0,3,1,2,2/3/2014,NULL,No,BORNO,BAMA,BUDUWA / BULA CHIRABE,Place of origin,Lack of safety,<25%,<25%,<25%,<50%,None,<25%,None,<25%,Kitchen sets,Blankets/Mats,Mosquito nets,Off-site (<10 mn),>50 %,Unknown,Ponds/canals,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes,No,No,Yes,Yes,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Malnutrition,Fever,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,Daily labourer,0,No,Yes,No,Yes,Yes,Self organized,Crime,Domestic violence,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Assistance was physically inadequate for most vulnerable,0,0,No,Yes,No,No,No,Good,Good,No lighting,Yes,Nigeria,Better living conditions,Local Leader,Situation in areas of origin,Yes,4308
Nigeria,14,12/12/2016,YB,YOBE,YB11,MACHINA,YB1108,MACHINA-KWARI,HC0186,HAUSARI,10.0473,13.13542,Host Communities,Host Communities,Host Communities,NULL,7/3/2013,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,No,Yes,BORNO,BAMA,BUDUWA / BULA CHIRABE,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,21,109,6,8,14,9,7,16,23,27,50,8,9,17,7,5,12,5,17,2,1,12,2,2,2,33,29,2,7/3/2013,2/1/2014,No,BORNO,BAMA,WULBARI/NDINE/CHACHILE,Place of origin,Lack of safety,<25%,<25%,<50%,<50%,<50%,<25%,None,<25%,Kitchen sets,Plastic sheeting,Mosquito nets,On-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Good (Hygienic),4,Yes,Yes,Yes,Garbage pit,3,No,Yes,Yes,Yes,No,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malnutrition,Fever,Malaria,No,No,None,None,No,None,Unknown,None,Farming,2,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Distribution,No,4312
Nigeria,14,12/11/2016,GM,GOMBE,GM06,GOMBE,GM0607,JEKA DAFARI,HC0951,JEKADAFARI,11.16026,10.29267,Host Communities,Host Communities,Host Communities,NULL,5/8/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,DAMBOA,DAMBOA,BORNO,GWOZA,NULL,13,76,1,1,2,7,3,10,13,18,31,19,11,30,0,3,3,2,4,0,0,3,2,0,0,2,1,0,5/8/2015,1/10/2016,No,BORNO,DAMBOA,DAMBOA,Place of origin,Lack of safety,None,None,None,>75%,<75%,<50%,None,<50%,Hygiene kits,Soap,Blankets/Mats,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),16,No,No,No,Burning,5,No,Yes,Yes,No,No,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Malnutrition,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<10 km,<50%,Daily labourer,0,Yes,Yes,No,Yes,No,Community Leaders,None,None,None,None,None,0,0,Yes,No,No,No,No,Excellent,Excellent,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Safety and Security,No,5160
Nigeria,14,12/11/2016,GM,GOMBE,GM06,GOMBE,GM0607,JEKA DAFARI,HC0952,JANKAI,11.16256,10.29195,Host Communities,Host Communities,Host Communities,NULL,09/14/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,DAMBOA,AJIGN (A),YOBE,GUJBA,NULL,30,153,3,1,4,22,21,43,23,22,45,27,32,59,2,0,2,12,14,0,0,2,0,0,0,3,0,0,09/14/2014,8/9/2014,No,BORNO,DAMBOA,NULL,Place of origin,Lack of safety,None,None,None,>75%,<75%,<50%,<25%,<50%,Mosquito nets,Blankets/Mats,Bucket/Jerry Can,On-site (>10 mn),>50 %,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malnutrition,Malaria,Fever,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<25%,Petty trade,0,Yes,Yes,Yes,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Excellent,Excellent,"Yes, there is lighting and it is adequate",No,N/A,NULL,Local Leader,Other relief assistance,No,5148
Nigeria,14,12/11/2016,GM,GOMBE,GM06,GOMBE,GM0607,JEKA DAFARI,HC0953,CHECHENIYA,11.16152,10.2982,Host Communities,Host Communities,Host Communities,NULL,1/1/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,BORNO,BAMA,NULL,YOBE,GULANI,BUMSA,21,93,0,0,0,7,12,19,15,14,29,16,26,42,2,1,3,0,5,0,0,3,0,0,0,8,0,0,1/1/2016,11/2/2016,No,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,Lack of safety,None,None,None,>75%,>75%,<50%,None,<25%,Mosquito nets,Blankets/Mats,Plastic sheeting,On-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Fever,Malnutrition,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<5 km,<50%,Petty trade,0,No,No,No,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Local Leader,Situation in areas of origin,No,5153
Nigeria,14,12/11/2016,GM,GOMBE,GM06,GOMBE,GM0607,JEKA DAFARI,HC0954,BAYAN AROMA,11.15597,10.28416,Host Communities,Host Communities,Host Communities,NULL,07/13/2015,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,NULL,BORNO,DAMBOA,NULL,11,60,0,1,1,9,4,13,10,13,23,8,14,22,0,1,1,1,3,0,0,1,0,0,0,0,0,0,07/13/2015,5/4/2016,No,BORNO,BAMA,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,<50%,None,<50%,Mosquito nets,Bucket/Jerry Can,Blankets/Mats,On-site (<10 mn),<50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,No,Garbage pit,1,No,Yes,Yes,No,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Malnutrition,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,Daily labourer,0,Yes,No,No,Yes,No,Police,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Excellent,Excellent,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Safety and Security,No,5136
Nigeria,14,12/12/2016,YB,YOBE,YB11,MACHINA,YB1108,MACHINA-KWARI,HC0190,GABARAWA ,10.04909,13.13287,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,No,Yes,YOBE,GULANI,BUMSA,YOBE,GUJBA,BUNIGARI/LAWANTI,15,100,8,7,15,11,6,17,19,14,33,15,4,19,5,11,16,7,27,3,2,16,3,2,3,11,17,4,7/3/2013,2/1/2014,No,YOBE,GULANI,BUMSA,Nearest village,Lack of safety,<25%,<25%,<50%,<50%,<50%,<25%,None,<25%,Kitchen sets,Plastic sheeting,Mosquito nets,On-site (<10 mn),100%,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Good (Hygienic),2,Yes,Yes,Yes,Garbage pit,3,No,Yes,Yes,Yes,No,Yes,No,Yes,Never,Cultivated,No,No,No,No,No,No,Malnutrition,Fever,Malaria,No,No,None,None,No,Unknown,Unknown,None,Farming,1,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Excellent,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Distribution,No,4310
